CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0091_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10091.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 9
CASTNO = 1
DATE = 20161126
TIME = 0601
LATITUDE = 20.0002
LONGITUDE = -110
DEPTH = 2570
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      22.0,2,   27.9492,2,   34.4955,2,     196.8,2,        33,     4.658,  -999.000,  -999.000
      23.0,2,   27.9467,2,   34.4957,2,     197.4,2,        38,     4.659,  -999.000,  -999.000
      24.0,2,   27.9426,2,   34.4959,2,     196.8,2,        39,     4.658,  -999.000,  -999.000
      25.0,2,   27.9123,2,   34.4949,2,     197.3,2,        47,     4.658,  -999.000,  -999.000
      26.0,2,   27.7527,2,   34.4829,2,     197.6,2,        35,     4.658,  -999.000,  -999.000
      27.0,2,   27.2348,2,   34.4335,2,     200.5,2,        37,     4.655,  -999.000,  -999.000
      28.0,2,   26.8526,2,   34.4051,2,     203.2,2,        44,     4.649,  -999.000,  -999.000
      29.0,2,   26.5275,2,   34.3918,2,     208.1,2,        59,     4.650,  -999.000,  -999.000
      30.0,2,   26.4128,2,   34.3873,2,     210.8,2,        53,     4.646,  -999.000,  -999.000
      31.0,2,   26.2763,2,   34.3817,2,     210.8,2,        57,     4.640,  -999.000,  -999.000
      32.0,2,   25.7569,2,   34.3580,2,     212.2,2,        53,     4.636,  -999.000,  -999.000
      33.0,2,   25.2074,2,   34.3575,2,     215.6,2,        72,     4.635,  -999.000,  -999.000
      34.0,2,   24.8505,2,   34.3501,2,     218.5,2,        42,     4.625,  -999.000,  -999.000
      35.0,2,   24.5413,2,   34.3424,2,     219.3,2,        30,     4.620,  -999.000,  -999.000
      36.0,2,   24.3757,2,   34.3400,2,     219.2,2,        34,     4.620,  -999.000,  -999.000
      37.0,2,   24.1188,2,   34.3372,2,     218.8,2,        53,     4.621,  -999.000,  -999.000
      38.0,2,   23.7648,2,   34.3379,2,     216.6,2,        67,     4.621,  -999.000,  -999.000
      39.0,2,   23.3221,2,   34.3353,2,     214.8,2,        79,     4.617,  -999.000,  -999.000
      40.0,2,   22.8852,2,   34.3248,2,     213.5,2,        54,     4.609,  -999.000,  -999.000
      41.0,2,   22.6450,2,   34.3189,2,     213.4,2,        32,     4.603,  -999.000,  -999.000
      42.0,2,   22.0129,2,   34.2989,2,     214.4,2,        28,     4.598,  -999.000,  -999.000
      43.0,2,   21.3676,2,   34.2874,2,     213.2,2,        37,     4.586,  -999.000,  -999.000
      44.0,2,   21.2265,2,   34.2867,2,     206.1,2,        58,     4.585,  -999.000,  -999.000
      45.0,2,   21.0540,2,   34.2855,2,     202.4,2,        50,     4.574,  -999.000,  -999.000
      46.0,2,   20.9243,2,   34.2860,2,     201.0,2,        53,     4.567,  -999.000,  -999.000
      47.0,2,   20.8426,2,   34.2877,2,     198.2,2,        67,     4.566,  -999.000,  -999.000
      48.0,2,   20.7868,2,   34.2887,2,     196.6,2,        45,     4.564,  -999.000,  -999.000
      49.0,2,   20.6937,2,   34.2866,2,     195.1,2,        34,     4.561,  -999.000,  -999.000
      50.0,2,   20.4965,2,   34.2844,2,     194.5,2,        40,     4.560,  -999.000,  -999.000
      51.0,2,   20.1685,2,   34.2802,2,     192.8,2,        65,     4.562,  -999.000,  -999.000
      52.0,2,   19.8162,2,   34.2804,2,     185.7,2,        47,     4.569,  -999.000,  -999.000
      53.0,2,   19.6558,2,   34.2797,2,     177.9,2,        41,     4.582,  -999.000,  -999.000
      54.0,2,   19.5010,2,   34.2796,2,     168.9,2,        51,     4.582,  -999.000,  -999.000
      55.0,2,   19.4459,2,   34.2817,2,     163.2,2,        31,     4.595,  -999.000,  -999.000
      56.0,2,   19.2545,2,   34.2844,2,     162.0,2,        24,     4.606,  -999.000,  -999.000
      57.0,2,   18.9437,2,   34.2937,2,     160.0,2,        35,     4.612,  -999.000,  -999.000
      58.0,2,   18.7433,2,   34.2976,2,     147.0,2,        36,     4.612,  -999.000,  -999.000
      59.0,2,   18.6702,2,   34.3040,2,     138.0,2,        33,     4.622,  -999.000,  -999.000
      60.0,2,   18.5651,2,   34.3123,2,     134.2,2,        27,     4.630,  -999.000,  -999.000
      61.0,2,   18.4304,2,   34.3213,2,     130.8,2,        31,     4.633,  -999.000,  -999.000
      62.0,2,   18.2493,2,   34.3205,2,     125.9,2,        33,     4.636,  -999.000,  -999.000
      63.0,2,   17.6361,2,   34.3019,2,     121.1,2,        32,     4.638,  -999.000,  -999.000
      64.0,2,   17.3645,2,   34.2960,2,     116.3,2,        28,     4.649,  -999.000,  -999.000
      65.0,2,   17.3196,2,   34.2942,2,     109.9,2,        29,     4.655,  -999.000,  -999.000
      66.0,2,   17.2658,2,   34.2943,2,     105.3,2,        32,     4.656,  -999.000,  -999.000
      67.0,2,   17.1960,2,   34.2919,2,     102.9,2,        32,     4.658,  -999.000,  -999.000
      68.0,2,   17.1104,2,   34.2894,2,     102.1,2,        26,     4.660,  -999.000,  -999.000
      69.0,2,   17.0595,2,   34.2892,2,     101.7,2,        29,     4.662,  -999.000,  -999.000
      70.0,2,   17.0005,2,   34.2882,2,     100.8,2,        42,     4.664,  -999.000,  -999.000
      71.0,2,   16.9563,2,   34.2885,2,      99.0,2,        50,     4.662,  -999.000,  -999.000
      72.0,2,   16.9047,2,   34.2858,2,      98.1,2,        29,     4.666,  -999.000,  -999.000
      73.0,2,   16.8219,2,   34.2829,2,      97.5,2,        25,     4.667,  -999.000,  -999.000
      74.0,2,   16.7444,2,   34.2823,2,      96.9,2,        27,     4.669,  -999.000,  -999.000
      75.0,2,   16.6341,2,   34.2782,2,      95.4,2,        30,     4.669,  -999.000,  -999.000
      76.0,2,   16.2778,2,   34.2696,2,      93.2,2,        33,     4.670,  -999.000,  -999.000
      77.0,2,   15.8834,2,   34.2973,2,      90.2,2,        27,     4.672,  -999.000,  -999.000
      78.0,2,   15.8091,2,   34.3124,2,      85.4,2,        24,     4.673,  -999.000,  -999.000
      79.0,2,   15.8218,2,   34.3405,2,      77.7,2,        26,     4.677,  -999.000,  -999.000
      80.0,2,   15.8637,2,   34.3675,2,      69.6,2,        39,     4.678,  -999.000,  -999.000
      81.0,2,   15.8984,2,   34.3932,2,      60.0,2,        65,     4.676,  -999.000,  -999.000
      82.0,2,   15.8831,2,   34.4000,2,      53.2,2,        46,     4.677,  -999.000,  -999.000
      83.0,2,   15.8982,2,   34.4097,2,      52.1,2,        29,     4.679,  -999.000,  -999.000
      84.0,2,   15.9572,2,   34.4714,2,      51.2,2,        24,     4.679,  -999.000,  -999.000
      85.0,2,   15.8809,2,   34.5145,2,      49.6,2,        28,     4.680,  -999.000,  -999.000
      86.0,2,   15.7657,2,   34.5291,2,      43.6,2,        37,     4.681,  -999.000,  -999.000
      87.0,2,   15.6867,2,   34.5522,2,      34.1,2,        39,     4.682,  -999.000,  -999.000
      88.0,2,   15.6619,2,   34.5612,2,      28.5,2,        28,     4.683,  -999.000,  -999.000
      89.0,2,   15.6031,2,   34.5711,2,      25.8,2,        21,     4.684,  -999.000,  -999.000
      90.0,2,   15.4979,2,   34.5878,2,      24.6,2,        20,     4.683,  -999.000,  -999.000
      91.0,2,   15.4596,2,   34.5958,2,      23.6,2,        22,     4.685,  -999.000,  -999.000
      92.0,2,   15.4040,2,   34.6051,2,      21.7,2,        35,     4.685,  -999.000,  -999.000
      93.0,2,   15.3291,2,   34.6103,2,      18.0,2,        64,     4.685,  -999.000,  -999.000
      94.0,2,   15.0652,2,   34.6073,2,      16.2,2,        43,     4.686,  -999.000,  -999.000
      95.0,2,   14.9220,2,   34.6015,2,      16.6,2,        39,     4.689,  -999.000,  -999.000
      96.0,2,   14.8173,2,   34.6006,2,      17.7,2,        34,     4.690,  -999.000,  -999.000
      97.0,2,   14.8078,2,   34.6000,2,      18.7,2,        26,     4.691,  -999.000,  -999.000
      98.0,2,   14.7815,2,   34.5988,2,      19.2,2,        21,     4.691,  -999.000,  -999.000
      99.0,2,   14.7468,2,   34.6007,2,      19.4,2,        20,     4.691,  -999.000,  -999.000
     100.0,2,   14.7040,2,   34.6008,2,      19.3,2,        20,     4.692,  -999.000,  -999.000
     101.0,2,   14.6708,2,   34.6131,2,      19.1,2,        22,     4.687,  -999.000,  -999.000
     102.0,2,   14.6521,2,   34.6212,2,      18.8,2,        32,     4.692,  -999.000,  -999.000
     103.0,2,   14.6416,2,   34.6326,2,      17.6,2,        56,     4.692,  -999.000,  -999.000
     104.0,2,   14.6354,2,   34.6486,2,      15.7,2,        41,     4.693,  -999.000,  -999.000
     105.0,2,   14.6339,2,   34.6614,2,      14.2,2,        29,     4.694,  -999.000,  -999.000
     106.0,2,   14.6277,2,   34.6713,2,      13.0,2,        26,     4.695,  -999.000,  -999.000
     107.0,2,   14.6149,2,   34.6803,2,      11.9,2,        30,     4.695,  -999.000,  -999.000
     108.0,2,   14.6010,2,   34.6869,2,      10.4,2,        44,     4.695,  -999.000,  -999.000
     109.0,2,   14.5875,2,   34.6919,2,       8.7,2,        41,     4.694,  -999.000,  -999.000
     110.0,2,   14.5512,2,   34.6994,2,       8.0,2,        29,     4.695,  -999.000,  -999.000
     111.0,2,   14.5185,2,   34.7050,2,       7.7,2,        25,     4.694,  -999.000,  -999.000
     112.0,2,   14.4946,2,   34.7082,2,       7.2,2,        27,     4.694,  -999.000,  -999.000
     113.0,2,   14.4539,2,   34.7119,2,       6.8,2,        27,     4.695,  -999.000,  -999.000
     114.0,2,   14.2899,2,   34.7120,2,       6.4,2,        28,     4.695,  -999.000,  -999.000
     115.0,2,   14.0407,2,   34.7083,2,       6.3,2,        27,     4.697,  -999.000,  -999.000
     116.0,2,   13.9938,2,   34.7186,2,       6.4,2,        28,     4.698,  -999.000,  -999.000
     117.0,2,   13.9543,2,   34.7201,2,       7.1,2,        34,     4.698,  -999.000,  -999.000
     118.0,2,   13.9316,2,   34.7196,2,       7.3,2,        42,     4.699,  -999.000,  -999.000
     119.0,2,   13.9206,2,   34.7193,2,       7.2,2,        34,     4.698,  -999.000,  -999.000
     120.0,2,   13.9057,2,   34.7196,2,       7.2,2,        34,     4.698,  -999.000,  -999.000
     121.0,2,   13.8881,2,   34.7203,2,       7.2,2,        42,     4.698,  -999.000,  -999.000
     122.0,2,   13.8590,2,   34.7251,2,       7.2,2,        39,     4.698,  -999.000,  -999.000
     123.0,2,   13.8298,2,   34.7330,2,       7.1,2,        30,     4.697,  -999.000,  -999.000
     124.0,2,   13.7203,2,   34.7303,2,       6.9,2,        28,     4.697,  -999.000,  -999.000
     125.0,2,   13.6761,2,   34.7233,2,       6.6,2,        27,     4.696,  -999.000,  -999.000
     126.0,2,   13.6707,2,   34.7229,2,       6.6,2,        26,     4.697,  -999.000,  -999.000
     127.0,2,   13.6602,2,   34.7214,2,       6.8,2,        24,     4.697,  -999.000,  -999.000
     128.0,2,   13.6493,2,   34.7205,2,       7.2,2,        26,     4.698,  -999.000,  -999.000
     129.0,2,   13.6065,2,   34.7134,2,       7.5,2,        28,     4.698,  -999.000,  -999.000
     130.0,2,   13.5441,2,   34.7058,2,       7.8,2,        37,     4.699,  -999.000,  -999.000
     131.0,2,   13.4962,2,   34.7038,2,       8.4,2,        45,     4.699,  -999.000,  -999.000
     132.0,2,   13.4960,2,   34.7098,2,       8.9,2,        35,     4.699,  -999.000,  -999.000
     133.0,2,   13.5046,2,   34.7138,2,       8.8,2,        34,     4.699,  -999.000,  -999.000
     134.0,2,   13.5227,2,   34.7309,2,       8.2,2,        36,     4.699,  -999.000,  -999.000
     135.0,2,   13.5459,2,   34.7642,2,       7.5,2,        32,     4.697,  -999.000,  -999.000
     136.0,2,   13.5144,2,   34.7673,2,       6.2,2,        31,     4.691,  -999.000,  -999.000
     137.0,2,   13.4792,2,   34.7633,2,       4.3,2,        34,     4.692,  -999.000,  -999.000
     138.0,2,   13.4263,2,   34.7768,2,       3.1,2,        36,     4.694,  -999.000,  -999.000
     139.0,2,   13.3946,2,   34.7812,2,       2.9,2,        26,     4.686,  -999.000,  -999.000
     140.0,2,   13.3605,2,   34.7850,2,       2.9,2,        23,     4.680,  -999.000,  -999.000
     141.0,2,   13.3473,2,   34.7862,2,       2.9,2,        23,     4.676,  -999.000,  -999.000
     142.0,2,   13.3414,2,   34.7865,2,       2.8,2,        31,     4.675,  -999.000,  -999.000
     143.0,2,   13.3279,2,   34.7868,2,       2.7,2,        42,     4.675,  -999.000,  -999.000
     144.0,2,   13.3116,2,   34.7873,2,       2.7,2,        31,     4.675,  -999.000,  -999.000
     145.0,2,   13.3076,2,   34.7873,2,       2.7,2,        28,     4.674,  -999.000,  -999.000
     146.0,2,   13.2839,2,   34.7869,2,       2.6,2,        29,     4.674,  -999.000,  -999.000
     147.0,2,   13.2356,2,   34.7884,2,       2.7,2,        36,     4.674,  -999.000,  -999.000
     148.0,2,   13.2155,2,   34.7889,2,       2.7,2,        55,     4.674,  -999.000,  -999.000
     149.0,2,   13.2089,2,   34.7889,2,       2.7,2,        44,     4.675,  -999.000,  -999.000
     150.0,2,   13.1838,2,   34.7889,2,       2.6,2,        27,     4.674,  -999.000,  -999.000
     151.0,2,   13.1600,2,   34.7879,2,       2.6,2,        24,     4.673,  -999.000,  -999.000
     152.0,2,   13.1297,2,   34.7875,2,       2.6,2,        23,     4.674,  -999.000,  -999.000
     153.0,2,   13.0846,2,   34.7869,2,       2.6,2,        23,     4.675,  -999.000,  -999.000
     154.0,2,   13.0578,2,   34.7879,2,       2.6,2,        24,     4.675,  -999.000,  -999.000
     155.0,2,   13.0429,2,   34.7879,2,       2.6,2,        26,     4.673,  -999.000,  -999.000
     156.0,2,   13.0052,2,   34.7863,2,       2.6,2,        29,     4.675,  -999.000,  -999.000
     157.0,2,   12.9727,2,   34.7853,2,       2.6,2,        33,     4.676,  -999.000,  -999.000
     158.0,2,   12.9523,2,   34.7851,2,       2.6,2,        48,     4.676,  -999.000,  -999.000
     159.0,2,   12.9366,2,   34.7850,2,       2.6,2,        43,     4.676,  -999.000,  -999.000
     160.0,2,   12.9026,2,   34.7850,2,       2.6,2,        36,     4.676,  -999.000,  -999.000
     161.0,2,   12.8763,2,   34.7855,2,       2.6,2,        43,     4.677,  -999.000,  -999.000
     162.0,2,   12.8636,2,   34.7854,2,       2.6,2,        39,     4.677,  -999.000,  -999.000
     163.0,2,   12.8404,2,   34.7849,2,       2.6,2,        26,     4.675,  -999.000,  -999.000
     164.0,2,   12.8129,2,   34.7849,2,       2.6,2,        21,     4.677,  -999.000,  -999.000
     165.0,2,   12.7978,2,   34.7839,2,       2.6,2,        19,     4.678,  -999.000,  -999.000
     166.0,2,   12.7701,2,   34.7829,2,       2.6,2,        20,     4.678,  -999.000,  -999.000
     167.0,2,   12.7418,2,   34.7819,2,       2.6,2,        22,     4.679,  -999.000,  -999.000
     168.0,2,   12.6956,2,   34.7812,2,       2.6,2,        33,     4.679,  -999.000,  -999.000
     169.0,2,   12.6467,2,   34.7811,2,       2.6,2,        47,     4.679,  -999.000,  -999.000
     170.0,2,   12.6056,2,   34.7802,2,       2.6,2,        35,     4.679,  -999.000,  -999.000
     171.0,2,   12.5694,2,   34.7795,2,       2.6,2,        37,     4.680,  -999.000,  -999.000
     172.0,2,   12.5359,2,   34.7785,2,       2.6,2,        54,     4.681,  -999.000,  -999.000
     173.0,2,   12.5248,2,   34.7783,2,       2.5,2,        36,     4.681,  -999.000,  -999.000
     174.0,2,   12.5073,2,   34.7782,2,       2.5,2,        23,     4.680,  -999.000,  -999.000
     175.0,2,   12.4968,2,   34.7780,2,       2.4,2,        21,     4.681,  -999.000,  -999.000
     176.0,2,   12.4787,2,   34.7770,2,       2.5,2,        23,     4.682,  -999.000,  -999.000
     177.0,2,   12.4468,2,   34.7763,2,       2.5,2,        30,     4.681,  -999.000,  -999.000
     178.0,2,   12.4320,2,   34.7757,2,       2.5,2,        37,     4.682,  -999.000,  -999.000
     179.0,2,   12.4267,2,   34.7756,2,       2.5,2,        31,     4.682,  -999.000,  -999.000
     180.0,2,   12.4202,2,   34.7755,2,       2.5,2,        26,     4.683,  -999.000,  -999.000
     181.0,2,   12.4122,2,   34.7753,2,       2.5,2,        31,     4.682,  -999.000,  -999.000
     182.0,2,   12.4018,2,   34.7748,2,       2.5,2,        42,     4.683,  -999.000,  -999.000
     183.0,2,   12.3706,2,   34.7733,2,       2.5,2,        42,     4.683,  -999.000,  -999.000
     184.0,2,   12.3505,2,   34.7721,2,       2.5,2,        33,     4.684,  -999.000,  -999.000
     185.0,2,   12.3340,2,   34.7703,2,       2.5,2,        28,     4.684,  -999.000,  -999.000
     186.0,2,   12.3203,2,   34.7697,2,       2.5,2,        25,     4.684,  -999.000,  -999.000
     187.0,2,   12.3037,2,   34.7685,2,       2.5,2,        28,     4.684,  -999.000,  -999.000
     188.0,2,   12.2755,2,   34.7680,2,       2.5,2,        38,     4.684,  -999.000,  -999.000
     189.0,2,   12.2660,2,   34.7675,2,       2.5,2,        37,     4.685,  -999.000,  -999.000
     190.0,2,   12.2557,2,   34.7673,2,       2.4,2,        30,     4.682,  -999.000,  -999.000
     191.0,2,   12.2436,2,   34.7669,2,       2.4,2,        31,     4.685,  -999.000,  -999.000
     192.0,2,   12.2353,2,   34.7668,2,       2.4,2,        38,     4.685,  -999.000,  -999.000
     193.0,2,   12.2291,2,   34.7667,2,       2.4,2,        32,     4.685,  -999.000,  -999.000
     194.0,2,   12.2248,2,   34.7667,2,       2.4,2,        29,     4.685,  -999.000,  -999.000
     195.0,2,   12.2161,2,   34.7664,2,       2.4,2,        29,     4.685,  -999.000,  -999.000
     196.0,2,   12.1860,2,   34.7651,2,       2.3,2,        30,     4.685,  -999.000,  -999.000
     197.0,2,   12.1663,2,   34.7647,2,       2.4,2,        29,     4.685,  -999.000,  -999.000
     198.0,2,   12.1428,2,   34.7650,2,       2.4,2,        28,     4.685,  -999.000,  -999.000
     199.0,2,   12.1100,2,   34.7634,2,       2.3,2,        33,     4.685,  -999.000,  -999.000
     200.0,2,   12.0656,2,   34.7612,2,       2.4,2,        33,     4.685,  -999.000,  -999.000
     201.0,2,   12.0438,2,   34.7599,2,       2.4,2,        36,     4.686,  -999.000,  -999.000
     202.0,2,   12.0222,2,   34.7590,2,       2.3,2,        39,     4.686,  -999.000,  -999.000
     203.0,2,   12.0109,2,   34.7585,2,       2.3,2,        43,     4.686,  -999.000,  -999.000
     204.0,2,   11.9878,2,   34.7577,2,       2.4,2,        36,     4.686,  -999.000,  -999.000
     205.0,2,   11.9814,2,   34.7573,2,       2.3,2,        25,     4.686,  -999.000,  -999.000
     206.0,2,   11.9507,2,   34.7554,2,       2.3,2,        20,     4.687,  -999.000,  -999.000
     207.0,2,   11.9035,2,   34.7537,2,       2.4,2,        20,     4.686,  -999.000,  -999.000
     208.0,2,   11.8804,2,   34.7525,2,       2.4,2,        19,     4.686,  -999.000,  -999.000
     209.0,2,   11.8738,2,   34.7522,2,       2.4,2,        20,     4.686,  -999.000,  -999.000
     210.0,2,   11.8711,2,   34.7521,2,       2.4,2,        24,     4.686,  -999.000,  -999.000
     211.0,2,   11.8687,2,   34.7522,2,       2.4,2,        25,     4.687,  -999.000,  -999.000
     212.0,2,   11.8670,2,   34.7524,2,       2.4,2,        29,     4.686,  -999.000,  -999.000
     213.0,2,   11.8643,2,   34.7529,2,       2.4,2,        29,     4.686,  -999.000,  -999.000
     214.0,2,   11.8394,2,   34.7519,2,       2.4,2,        30,     4.686,  -999.000,  -999.000
     215.0,2,   11.8222,2,   34.7510,2,       2.4,2,        41,     4.687,  -999.000,  -999.000
     216.0,2,   11.8067,2,   34.7500,2,       2.4,2,        48,     4.687,  -999.000,  -999.000
     217.0,2,   11.8035,2,   34.7499,2,       2.4,2,        27,     4.687,  -999.000,  -999.000
     218.0,2,   11.8022,2,   34.7498,2,       2.4,2,        22,     4.687,  -999.000,  -999.000
     219.0,2,   11.7979,2,   34.7496,2,       2.4,2,        21,     4.687,  -999.000,  -999.000
     220.0,2,   11.7910,2,   34.7495,2,       2.4,2,        25,     4.687,  -999.000,  -999.000
     221.0,2,   11.7734,2,   34.7487,2,       2.4,2,        23,     4.686,  -999.000,  -999.000
     222.0,2,   11.7453,2,   34.7465,2,       2.4,2,        22,     4.687,  -999.000,  -999.000
     223.0,2,   11.7241,2,   34.7458,2,       2.4,2,        19,     4.687,  -999.000,  -999.000
     224.0,2,   11.7196,2,   34.7456,2,       2.4,2,        17,     4.686,  -999.000,  -999.000
     225.0,2,   11.7143,2,   34.7449,2,       2.4,2,        16,     4.687,  -999.000,  -999.000
     226.0,2,   11.7081,2,   34.7447,2,       2.4,2,        19,     4.687,  -999.000,  -999.000
     227.0,2,   11.6979,2,   34.7439,2,       2.4,2,        18,     4.687,  -999.000,  -999.000
     228.0,2,   11.6776,2,   34.7426,2,       2.4,2,        27,     4.687,  -999.000,  -999.000
     229.0,2,   11.6512,2,   34.7410,2,       2.4,2,        45,     4.687,  -999.000,  -999.000
     230.0,2,   11.6240,2,   34.7393,2,       2.4,2,        41,     4.688,  -999.000,  -999.000
     231.0,2,   11.6121,2,   34.7387,2,       2.4,2,        30,     4.688,  -999.000,  -999.000
     232.0,2,   11.6056,2,   34.7381,2,       2.4,2,        32,     4.688,  -999.000,  -999.000
     233.0,2,   11.5796,2,   34.7363,2,       2.4,2,        33,     4.688,  -999.000,  -999.000
     234.0,2,   11.5562,2,   34.7345,2,       2.4,2,        25,     4.689,  -999.000,  -999.000
     235.0,2,   11.5037,2,   34.7301,2,       2.4,2,        19,     4.689,  -999.000,  -999.000
     236.0,2,   11.4422,2,   34.7267,2,       2.4,2,        16,     4.688,  -999.000,  -999.000
     237.0,2,   11.3804,2,   34.7204,2,       2.4,2,        15,     4.689,  -999.000,  -999.000
     238.0,2,   11.3242,2,   34.7182,2,       2.4,2,        15,     4.689,  -999.000,  -999.000
     239.0,2,   11.3090,2,   34.7180,2,       2.4,2,        17,     4.689,  -999.000,  -999.000
