CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0202_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10202.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 20
CASTNO = 2
DATE = 20161129
TIME = 0348
LATITUDE = 14.4988
LONGITUDE = -109.9998
DEPTH = 3549
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      60.0,2,   20.6973,2,   34.4893,2,     135.6,2,        25,     4.609,  -999.000,  -999.000
      61.0,2,   20.4992,2,   34.4929,2,     122.3,2,        28,     4.615,  -999.000,  -999.000
      62.0,2,   20.4515,2,   34.4953,2,     109.9,2,        31,     4.620,  -999.000,  -999.000
      63.0,2,   20.0534,2,   34.4986,2,     101.8,2,        31,     4.620,  -999.000,  -999.000
      64.0,2,   19.6715,2,   34.5314,2,      96.2,2,        28,     4.624,  -999.000,  -999.000
      65.0,2,   19.5966,2,   34.5400,2,      80.3,2,        37,     4.635,  -999.000,  -999.000
      66.0,2,   19.3546,2,   34.5557,2,      51.2,2,        58,     4.636,  -999.000,  -999.000
      67.0,2,   18.9380,2,   34.5731,2,      36.5,2,        28,     4.650,  -999.000,  -999.000
      68.0,2,   18.7832,2,   34.5822,2,      33.9,2,        20,     4.655,  -999.000,  -999.000
      69.0,2,   18.6856,2,   34.5831,2,      30.6,2,        20,     4.661,  -999.000,  -999.000
      70.0,2,   18.5798,2,   34.5892,2,      25.7,2,        27,     4.664,  -999.000,  -999.000
      71.0,2,   18.5004,2,   34.5935,2,      21.0,2,        45,     4.667,  -999.000,  -999.000
      72.0,2,   18.4083,2,   34.5977,2,      18.4,2,        36,     4.668,  -999.000,  -999.000
      73.0,2,   18.3263,2,   34.6006,2,      18.0,2,        34,     4.671,  -999.000,  -999.000
      74.0,2,   18.1240,2,   34.6068,2,      17.3,2,        50,     4.671,  -999.000,  -999.000
      75.0,2,   17.9422,2,   34.6138,2,      16.0,2,        38,     4.674,  -999.000,  -999.000
      76.0,2,   17.7874,2,   34.6174,2,      14.6,2,        25,     4.676,  -999.000,  -999.000
      77.0,2,   17.4668,2,   34.6282,2,      13.7,2,        22,     4.676,  -999.000,  -999.000
      78.0,2,   17.2715,2,   34.6390,2,      12.8,2,        21,     4.677,  -999.000,  -999.000
      79.0,2,   17.1272,2,   34.6454,2,      11.5,2,        23,     4.681,  -999.000,  -999.000
      80.0,2,   16.9856,2,   34.6522,2,       9.6,2,        33,     4.681,  -999.000,  -999.000
      81.0,2,   16.7547,2,   34.6610,2,       6.9,2,        63,     4.674,  -999.000,  -999.000
      82.0,2,   16.1883,2,   34.6858,2,       4.9,2,        38,     4.684,  -999.000,  -999.000
      83.0,2,   15.9532,2,   34.6974,2,       4.5,2,        30,     4.682,  -999.000,  -999.000
      84.0,2,   15.6895,2,   34.7079,2,       4.4,2,        32,     4.677,  -999.000,  -999.000
      85.0,2,   15.4823,2,   34.7159,2,       4.3,2,        37,     4.672,  -999.000,  -999.000
      86.0,2,   15.3234,2,   34.7175,2,       4.1,2,        33,     4.668,  -999.000,  -999.000
      87.0,2,   15.1195,2,   34.7205,2,       4.0,2,        27,     4.665,  -999.000,  -999.000
      88.0,2,   15.0267,2,   34.7249,2,       3.9,2,        23,     4.661,  -999.000,  -999.000
      89.0,2,   14.9311,2,   34.7279,2,       3.9,2,        24,     4.658,  -999.000,  -999.000
      90.0,2,   14.8697,2,   34.7321,2,       3.8,2,        31,     4.657,  -999.000,  -999.000
      91.0,2,   14.8353,2,   34.7351,2,       3.6,2,        40,     4.653,  -999.000,  -999.000
      92.0,2,   14.7659,2,   34.7382,2,       3.4,2,        49,     4.655,  -999.000,  -999.000
      93.0,2,   14.6725,2,   34.7415,2,       3.3,2,        38,     4.656,  -999.000,  -999.000
      94.0,2,   14.6194,2,   34.7435,2,       3.2,2,        29,     4.654,  -999.000,  -999.000
      95.0,2,   14.5826,2,   34.7468,2,       3.2,2,        30,     4.654,  -999.000,  -999.000
      96.0,2,   14.5136,2,   34.7501,2,       3.2,2,        36,     4.655,  -999.000,  -999.000
      97.0,2,   14.4495,2,   34.7535,2,       3.1,2,        32,     4.653,  -999.000,  -999.000
      98.0,2,   14.4067,2,   34.7541,2,       3.2,2,        27,     4.651,  -999.000,  -999.000
      99.0,2,   14.2905,2,   34.7541,2,       3.1,2,        26,     4.650,  -999.000,  -999.000
     100.0,2,   14.1145,2,   34.7616,2,       3.1,2,        34,     4.648,  -999.000,  -999.000
     101.0,2,   14.0602,2,   34.7630,2,       3.1,2,        41,     4.649,  -999.000,  -999.000
     102.0,2,   14.0209,2,   34.7643,2,       3.0,2,        36,     4.650,  -999.000,  -999.000
     103.0,2,   14.0073,2,   34.7652,2,       3.0,2,        35,     4.651,  -999.000,  -999.000
     104.0,2,   13.9983,2,   34.7657,2,       2.9,2,        35,     4.651,  -999.000,  -999.000
     105.0,2,   13.9830,2,   34.7664,2,       2.8,2,        34,     4.651,  -999.000,  -999.000
     106.0,2,   13.9407,2,   34.7667,2,       2.8,2,        35,     4.651,  -999.000,  -999.000
     107.0,2,   13.8257,2,   34.7691,2,       2.8,2,        28,     4.652,  -999.000,  -999.000
     108.0,2,   13.7109,2,   34.7721,2,       2.8,2,        22,     4.653,  -999.000,  -999.000
     109.0,2,   13.6702,2,   34.7725,2,       2.8,2,        20,     4.652,  -999.000,  -999.000
     110.0,2,   13.6165,2,   34.7720,2,       2.8,2,        29,     4.653,  -999.000,  -999.000
     111.0,2,   13.5628,2,   34.7714,2,       2.8,2,        42,     4.654,  -999.000,  -999.000
     112.0,2,   13.5091,2,   34.7709,2,       2.7,2,        24,     4.656,  -999.000,  -999.000
     113.0,2,   13.3574,2,   34.7735,2,       2.8,2,        19,     4.657,  -999.000,  -999.000
     114.0,2,   13.3295,2,   34.7728,2,       2.9,2,        19,     4.662,  -999.000,  -999.000
     115.0,2,   13.3208,2,   34.7729,2,       2.9,2,        25,     4.664,  -999.000,  -999.000
     116.0,2,   13.3191,2,   34.7737,2,       2.9,2,        44,     4.664,  -999.000,  -999.000
     117.0,2,   13.3169,2,   34.7751,2,       2.8,2,        35,     4.663,  -999.000,  -999.000
     118.0,2,   13.3150,2,   34.7761,2,       2.7,2,        24,     4.664,  -999.000,  -999.000
     119.0,2,   13.3003,2,   34.7783,2,       2.7,2,        22,     4.665,  -999.000,  -999.000
     120.0,2,   13.2873,2,   34.7787,2,       2.6,2,        35,     4.665,  -999.000,  -999.000
     121.0,2,   13.2744,2,   34.7790,2,       2.6,2,        37,     4.666,  -999.000,  -999.000
     122.0,2,   13.2614,2,   34.7794,2,       2.6,2,        24,     4.667,  -999.000,  -999.000
     123.0,2,   13.1830,2,   34.7793,2,       2.6,2,        19,     4.668,  -999.000,  -999.000
     124.0,2,   13.1000,2,   34.7798,2,       2.7,2,        21,     4.669,  -999.000,  -999.000
     125.0,2,   13.0818,2,   34.7805,2,       2.7,2,        31,     4.672,  -999.000,  -999.000
     126.0,2,   13.0449,2,   34.7806,2,       2.7,2,        41,     4.671,  -999.000,  -999.000
     127.0,2,   12.9113,2,   34.7794,2,       2.7,2,        28,     4.673,  -999.000,  -999.000
     128.0,2,   12.8364,2,   34.7770,2,       2.7,2,        26,     4.675,  -999.000,  -999.000
     129.0,2,   12.8156,2,   34.7777,2,       2.7,2,        43,     4.676,  -999.000,  -999.000
     130.0,2,   12.7948,2,   34.7784,2,       2.6,2,        43,     4.676,  -999.000,  -999.000
     131.0,2,   12.7740,2,   34.7790,2,       2.6,2,        24,     4.677,  -999.000,  -999.000
     132.0,2,   12.7543,2,   34.7792,2,       2.6,2,        20,     4.677,  -999.000,  -999.000
     133.0,2,   12.7360,2,   34.7789,2,       2.6,2,        25,     4.678,  -999.000,  -999.000
     134.0,2,   12.6802,2,   34.7796,2,       2.6,2,        38,     4.678,  -999.000,  -999.000
     135.0,2,   12.6409,2,   34.7796,2,       2.6,2,        45,     4.678,  -999.000,  -999.000
     136.0,2,   12.6133,2,   34.7797,2,       2.6,2,        37,     4.678,  -999.000,  -999.000
     137.0,2,   12.5907,2,   34.7784,2,       2.6,2,        34,     4.679,  -999.000,  -999.000
     138.0,2,   12.5738,2,   34.7777,2,       2.6,2,        34,     4.679,  -999.000,  -999.000
     139.0,2,   12.5208,2,   34.7766,2,       2.6,2,        31,     4.678,  -999.000,  -999.000
     140.0,2,   12.4477,2,   34.7776,2,       2.6,2,        26,     4.679,  -999.000,  -999.000
     141.0,2,   12.4262,2,   34.7772,2,       2.6,2,        26,     4.680,  -999.000,  -999.000
     142.0,2,   12.4127,2,   34.7773,2,       2.6,2,        40,     4.680,  -999.000,  -999.000
     143.0,2,   12.4095,2,   34.7775,2,       2.6,2,        48,     4.680,  -999.000,  -999.000
     144.0,2,   12.4016,2,   34.7777,2,       2.5,2,        27,     4.680,  -999.000,  -999.000
     145.0,2,   12.3885,2,   34.7778,2,       2.5,2,        24,     4.681,  -999.000,  -999.000
     146.0,2,   12.3805,2,   34.7779,2,       2.5,2,        28,     4.681,  -999.000,  -999.000
     147.0,2,   12.3769,2,   34.7780,2,       2.5,2,        44,     4.681,  -999.000,  -999.000
     148.0,2,   12.3620,2,   34.7777,2,       2.5,2,        32,     4.681,  -999.000,  -999.000
     149.0,2,   12.3365,2,   34.7773,2,       2.5,2,        24,     4.681,  -999.000,  -999.000
     150.0,2,   12.3100,2,   34.7770,2,       2.5,2,        25,     4.681,  -999.000,  -999.000
     151.0,2,   12.3014,2,   34.7771,2,       2.5,2,        40,     4.682,  -999.000,  -999.000
     152.0,2,   12.3007,2,   34.7767,2,       2.5,2,        59,     4.681,  -999.000,  -999.000
     153.0,2,   12.2959,2,   34.7773,2,       2.5,2,        45,     4.682,  -999.000,  -999.000
     154.0,2,   12.2827,2,   34.7770,2,       2.5,2,        32,     4.681,  -999.000,  -999.000
     155.0,2,   12.2778,2,   34.7770,2,       2.5,2,        22,     4.682,  -999.000,  -999.000
     156.0,2,   12.2704,2,   34.7762,2,       2.5,2,        18,     4.683,  -999.000,  -999.000
     157.0,2,   12.2553,2,   34.7758,2,       2.5,2,        19,     4.683,  -999.000,  -999.000
     158.0,2,   12.2440,2,   34.7754,2,       2.5,2,        21,     4.683,  -999.000,  -999.000
     159.0,2,   12.2173,2,   34.7737,2,       2.5,2,        31,     4.683,  -999.000,  -999.000
     160.0,2,   12.1937,2,   34.7728,2,       2.5,2,        56,     4.683,  -999.000,  -999.000
     161.0,2,   12.1829,2,   34.7721,2,       2.4,2,        52,     4.683,  -999.000,  -999.000
     162.0,2,   12.1657,2,   34.7713,2,       2.4,2,        35,     4.683,  -999.000,  -999.000
     163.0,2,   12.1456,2,   34.7708,2,       2.4,2,        38,     4.684,  -999.000,  -999.000
     164.0,2,   12.1303,2,   34.7704,2,       2.4,2,        32,     4.684,  -999.000,  -999.000
     165.0,2,   12.1084,2,   34.7688,2,       2.3,2,        23,     4.684,  -999.000,  -999.000
     166.0,2,   12.0835,2,   34.7684,2,       2.4,2,        23,     4.684,  -999.000,  -999.000
     167.0,2,   12.0642,2,   34.7674,2,       2.4,2,        31,     4.684,  -999.000,  -999.000
     168.0,2,   12.0320,2,   34.7671,2,       2.4,2,        44,     4.684,  -999.000,  -999.000
     169.0,2,   12.0096,2,   34.7677,2,       2.3,2,        36,     4.685,  -999.000,  -999.000
     170.0,2,   11.9869,2,   34.7678,2,       2.3,2,        27,     4.685,  -999.000,  -999.000
     171.0,2,   11.9436,2,   34.7640,2,       2.4,2,        24,     4.685,  -999.000,  -999.000
     172.0,2,   11.9008,2,   34.7651,2,       2.4,2,        25,     4.686,  -999.000,  -999.000
     173.0,2,   11.8876,2,   34.7651,2,       2.4,2,        40,     4.687,  -999.000,  -999.000
     174.0,2,   11.8779,2,   34.7656,2,       2.4,2,        51,     4.686,  -999.000,  -999.000
     175.0,2,   11.8751,2,   34.7660,2,       2.4,2,        32,     4.687,  -999.000,  -999.000
     176.0,2,   11.8738,2,   34.7664,2,       2.4,2,        29,     4.687,  -999.000,  -999.000
     177.0,2,   11.8730,2,   34.7666,2,       2.4,2,        42,     4.688,  -999.000,  -999.000
     178.0,2,   11.8705,2,   34.7668,2,       2.4,2,        42,     4.687,  -999.000,  -999.000
     179.0,2,   11.8689,2,   34.7672,2,       2.4,2,        24,     4.688,  -999.000,  -999.000
     180.0,2,   11.8685,2,   34.7672,2,       2.4,2,        20,     4.689,  -999.000,  -999.000
     181.0,2,   11.8677,2,   34.7673,2,       2.4,2,        24,     4.688,  -999.000,  -999.000
     182.0,2,   11.8659,2,   34.7673,2,       2.4,2,        37,     4.689,  -999.000,  -999.000
     183.0,2,   11.8646,2,   34.7673,2,       2.4,2,        43,     4.689,  -999.000,  -999.000
     184.0,2,   11.8636,2,   34.7674,2,       2.4,2,        28,     4.689,  -999.000,  -999.000
     185.0,2,   11.8621,2,   34.7674,2,       2.4,2,        30,     4.689,  -999.000,  -999.000
     186.0,2,   11.8606,2,   34.7674,2,       2.4,2,        42,     4.689,  -999.000,  -999.000
     187.0,2,   11.8570,2,   34.7676,2,       2.3,2,        34,     4.689,  -999.000,  -999.000
     188.0,2,   11.8528,2,   34.7680,2,       2.4,2,        26,     4.689,  -999.000,  -999.000
     189.0,2,   11.8491,2,   34.7683,2,       2.4,2,        29,     4.689,  -999.000,  -999.000
     190.0,2,   11.8467,2,   34.7685,2,       2.3,2,        60,     4.689,  -999.000,  -999.000
     191.0,2,   11.8434,2,   34.7689,2,       2.3,2,        39,     4.689,  -999.000,  -999.000
     192.0,2,   11.8388,2,   34.7697,2,       2.3,2,        29,     4.689,  -999.000,  -999.000
     193.0,2,   11.8341,2,   34.7699,2,       2.3,2,        27,     4.689,  -999.000,  -999.000
     194.0,2,   11.8239,2,   34.7698,2,       2.3,2,        26,     4.690,  -999.000,  -999.000
     195.0,2,   11.8129,2,   34.7692,2,       2.3,2,        25,     4.690,  -999.000,  -999.000
     196.0,2,   11.7911,2,   34.7676,2,       2.3,2,        22,     4.690,  -999.000,  -999.000
     197.0,2,   11.7676,2,   34.7671,2,       2.3,2,        25,     4.690,  -999.000,  -999.000
     198.0,2,   11.7524,2,   34.7670,2,       2.3,2,        43,     4.691,  -999.000,  -999.000
     199.0,2,   11.7482,2,   34.7682,2,       2.3,2,        51,     4.691,  -999.000,  -999.000
     200.0,2,   11.7452,2,   34.7688,2,       2.3,2,        30,     4.691,  -999.000,  -999.000
     201.0,2,   11.7395,2,   34.7686,2,       2.3,2,        20,     4.692,  -999.000,  -999.000
     202.0,2,   11.7272,2,   34.7674,2,       2.3,2,        21,     4.692,  -999.000,  -999.000
     203.0,2,   11.7108,2,   34.7661,2,       2.3,2,        27,     4.692,  -999.000,  -999.000
     204.0,2,   11.6942,2,   34.7648,2,       2.3,2,        44,     4.692,  -999.000,  -999.000
     205.0,2,   11.6797,2,   34.7638,2,       2.3,2,        36,     4.692,  -999.000,  -999.000
     206.0,2,   11.6726,2,   34.7631,2,       2.3,2,        21,     4.692,  -999.000,  -999.000
     207.0,2,   11.6664,2,   34.7627,2,       2.3,2,        18,     4.692,  -999.000,  -999.000
     208.0,2,   11.6622,2,   34.7633,2,       2.3,2,        20,     4.691,  -999.000,  -999.000
     209.0,2,   11.6378,2,   34.7619,2,       2.3,2,        21,     4.692,  -999.000,  -999.000
     210.0,2,   11.6191,2,   34.7615,2,       2.3,2,        28,     4.692,  -999.000,  -999.000
     211.0,2,   11.6067,2,   34.7609,2,       2.3,2,        31,     4.693,  -999.000,  -999.000
     212.0,2,   11.5902,2,   34.7601,2,       2.3,2,        29,     4.693,  -999.000,  -999.000
     213.0,2,   11.5730,2,   34.7590,2,       2.3,2,        22,     4.693,  -999.000,  -999.000
     214.0,2,   11.5646,2,   34.7582,2,       2.3,2,        22,     4.694,  -999.000,  -999.000
     215.0,2,   11.5531,2,   34.7574,2,       2.3,2,        21,     4.694,  -999.000,  -999.000
     216.0,2,   11.5406,2,   34.7564,2,       2.3,2,        21,     4.694,  -999.000,  -999.000
     217.0,2,   11.5269,2,   34.7554,2,       2.3,2,        23,     4.694,  -999.000,  -999.000
     218.0,2,   11.5155,2,   34.7545,2,       2.3,2,        28,     4.695,  -999.000,  -999.000
     219.0,2,   11.5070,2,   34.7538,2,       2.3,2,        32,     4.695,  -999.000,  -999.000
     220.0,2,   11.4890,2,   34.7521,2,       2.3,2,        30,     4.694,  -999.000,  -999.000
     221.0,2,   11.4707,2,   34.7499,2,       2.3,2,        26,     4.694,  -999.000,  -999.000
     222.0,2,   11.4442,2,   34.7476,2,       2.2,2,        24,     4.695,  -999.000,  -999.000
     223.0,2,   11.4239,2,   34.7468,2,       2.3,2,        23,     4.695,  -999.000,  -999.000
     224.0,2,   11.4190,2,   34.7465,2,       2.3,2,        27,     4.695,  -999.000,  -999.000
     225.0,2,   11.4105,2,   34.7461,2,       2.3,2,        30,     4.695,  -999.000,  -999.000
     226.0,2,   11.3881,2,   34.7444,2,       2.3,2,        28,     4.695,  -999.000,  -999.000
     227.0,2,   11.3532,2,   34.7423,2,       2.3,2,        22,     4.695,  -999.000,  -999.000
     228.0,2,   11.3345,2,   34.7414,2,       2.3,2,        18,     4.695,  -999.000,  -999.000
     229.0,2,   11.3277,2,   34.7412,2,       2.3,2,        15,     4.695,  -999.000,  -999.000
     230.0,2,   11.3259,2,   34.7412,2,       2.3,2,        16,     4.695,  -999.000,  -999.000
     231.0,2,   11.3249,2,   34.7411,2,       2.3,2,        18,     4.695,  -999.000,  -999.000
     232.0,2,   11.3239,2,   34.7411,2,       2.3,2,        24,     4.695,  -999.000,  -999.000
     233.0,2,   11.3195,2,   34.7408,2,       2.2,2,        32,     4.695,  -999.000,  -999.000
     234.0,2,   11.3109,2,   34.7402,2,       2.3,2,        30,     4.695,  -999.000,  -999.000
     235.0,2,   11.2944,2,   34.7393,2,       2.2,2,        30,     4.695,  -999.000,  -999.000
     236.0,2,   11.2844,2,   34.7387,2,       2.3,2,        35,     4.695,  -999.000,  -999.000
     237.0,2,   11.2694,2,   34.7378,2,       2.3,2,        35,     4.696,  -999.000,  -999.000
     238.0,2,   11.2493,2,   34.7362,2,       2.3,2,        25,     4.696,  -999.000,  -999.000
     239.0,2,   11.2222,2,   34.7340,2,       2.3,2,        18,     4.696,  -999.000,  -999.000
