CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0141_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10141.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 14
CASTNO = 1
DATE = 20161127
TIME = 1034
LATITUDE = 17.4997
LONGITUDE = -110.0007
DEPTH = 3426
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
     120.0,2,   14.9079,2,   34.5394,2,      28.8,2,        32,     4.695,  -999.000,  -999.000
     121.0,2,   14.9006,2,   34.5406,2,      28.4,2,        34,     4.696,  -999.000,  -999.000
     122.0,2,   14.8862,2,   34.5422,2,      28.1,2,        30,     4.696,  -999.000,  -999.000
     123.0,2,   14.8640,2,   34.5426,2,      27.9,2,        29,     4.696,  -999.000,  -999.000
     124.0,2,   14.8197,2,   34.5451,2,      27.7,2,        32,     4.696,  -999.000,  -999.000
     125.0,2,   14.7867,2,   34.5439,2,      27.3,2,        30,     4.697,  -999.000,  -999.000
     126.0,2,   14.6813,2,   34.5476,2,      26.8,2,        27,     4.696,  -999.000,  -999.000
     127.0,2,   14.5879,2,   34.5605,2,      26.3,2,        36,     4.696,  -999.000,  -999.000
     128.0,2,   14.5602,2,   34.5646,2,      24.9,2,        41,     4.697,  -999.000,  -999.000
     129.0,2,   14.5453,2,   34.5672,2,      23.5,2,        28,     4.697,  -999.000,  -999.000
     130.0,2,   14.5293,2,   34.5710,2,      22.8,2,        26,     4.697,  -999.000,  -999.000
     131.0,2,   14.5299,2,   34.5742,2,      22.3,2,        29,     4.698,  -999.000,  -999.000
     132.0,2,   14.5303,2,   34.5796,2,      21.7,2,        34,     4.698,  -999.000,  -999.000
     133.0,2,   14.5369,2,   34.5913,2,      21.1,2,        31,     4.696,  -999.000,  -999.000
     134.0,2,   14.5083,2,   34.6038,2,      20.3,2,        40,     4.697,  -999.000,  -999.000
     135.0,2,   14.4990,2,   34.6335,2,      18.4,2,        53,     4.697,  -999.000,  -999.000
     136.0,2,   14.4424,2,   34.6400,2,      16.2,2,        31,     4.698,  -999.000,  -999.000
     137.0,2,   14.2631,2,   34.6615,2,      14.6,2,        24,     4.698,  -999.000,  -999.000
     138.0,2,   14.1254,2,   34.6740,2,      13.6,2,        23,     4.698,  -999.000,  -999.000
     139.0,2,   13.9877,2,   34.6912,2,      12.5,2,        24,     4.698,  -999.000,  -999.000
     140.0,2,   13.9823,2,   34.6932,2,      11.1,2,        24,     4.698,  -999.000,  -999.000
     141.0,2,   13.9798,2,   34.6942,2,       9.8,2,        28,     4.699,  -999.000,  -999.000
     142.0,2,   13.9693,2,   34.6953,2,       8.6,2,        37,     4.700,  -999.000,  -999.000
     143.0,2,   13.9450,2,   34.6962,2,       8.1,2,        41,     4.700,  -999.000,  -999.000
     144.0,2,   13.9234,2,   34.6974,2,       8.0,2,        39,     4.700,  -999.000,  -999.000
     145.0,2,   13.8813,2,   34.6982,2,       8.1,2,        33,     4.700,  -999.000,  -999.000
     146.0,2,   13.8421,2,   34.6989,2,       8.1,2,        33,     4.701,  -999.000,  -999.000
     147.0,2,   13.8292,2,   34.6985,2,       8.1,2,        34,     4.701,  -999.000,  -999.000
     148.0,2,   13.7871,2,   34.6989,2,       8.1,2,        35,     4.700,  -999.000,  -999.000
     149.0,2,   13.7594,2,   34.7003,2,       8.0,2,        30,     4.701,  -999.000,  -999.000
     150.0,2,   13.7369,2,   34.7023,2,       7.9,2,        25,     4.700,  -999.000,  -999.000
     151.0,2,   13.6981,2,   34.7064,2,       7.8,2,        25,     4.701,  -999.000,  -999.000
     152.0,2,   13.6430,2,   34.7116,2,       7.6,2,        37,     4.700,  -999.000,  -999.000
     153.0,2,   13.5926,2,   34.7117,2,       7.2,2,        45,     4.700,  -999.000,  -999.000
     154.0,2,   13.5627,2,   34.7075,2,       6.8,2,        25,     4.701,  -999.000,  -999.000
     155.0,2,   13.5195,2,   34.7041,2,       6.7,2,        21,     4.701,  -999.000,  -999.000
     156.0,2,   13.4848,2,   34.7050,2,       6.7,2,        23,     4.701,  -999.000,  -999.000
     157.0,2,   13.4695,2,   34.7072,2,       6.7,2,        29,     4.701,  -999.000,  -999.000
     158.0,2,   13.4688,2,   34.7074,2,       6.7,2,        42,     4.701,  -999.000,  -999.000
     159.0,2,   13.4652,2,   34.7096,2,       6.4,2,        49,     4.701,  -999.000,  -999.000
     160.0,2,   13.4235,2,   34.7220,2,       6.3,2,        42,     4.701,  -999.000,  -999.000
     161.0,2,   13.3333,2,   34.7252,2,       6.0,2,        29,     4.702,  -999.000,  -999.000
     162.0,2,   13.2986,2,   34.7253,2,       5.6,2,        23,     4.703,  -999.000,  -999.000
     163.0,2,   13.2905,2,   34.7261,2,       5.4,2,        23,     4.702,  -999.000,  -999.000
     164.0,2,   13.2817,2,   34.7274,2,       5.2,2,        25,     4.703,  -999.000,  -999.000
     165.0,2,   13.2641,2,   34.7274,2,       5.0,2,        30,     4.703,  -999.000,  -999.000
     166.0,2,   13.2457,2,   34.7275,2,       4.9,2,        41,     4.703,  -999.000,  -999.000
     167.0,2,   13.2175,2,   34.7281,2,       4.8,2,        40,     4.703,  -999.000,  -999.000
     168.0,2,   13.1972,2,   34.7286,2,       4.7,2,        35,     4.702,  -999.000,  -999.000
     169.0,2,   13.1863,2,   34.7289,2,       4.7,2,        35,     4.703,  -999.000,  -999.000
     170.0,2,   13.1631,2,   34.7292,2,       4.6,2,        30,     4.703,  -999.000,  -999.000
     171.0,2,   13.1079,2,   34.7302,2,       4.5,2,        27,     4.703,  -999.000,  -999.000
     172.0,2,   13.0299,2,   34.7311,2,       4.5,2,        24,     4.703,  -999.000,  -999.000
     173.0,2,   12.9686,2,   34.7306,2,       4.4,2,        25,     4.703,  -999.000,  -999.000
     174.0,2,   12.9326,2,   34.7334,2,       4.3,2,        36,     4.703,  -999.000,  -999.000
     175.0,2,   12.9055,2,   34.7374,2,       4.1,2,        40,     4.701,  -999.000,  -999.000
     176.0,2,   12.8901,2,   34.7394,2,       3.9,2,        34,     4.702,  -999.000,  -999.000
     177.0,2,   12.8854,2,   34.7405,2,       3.7,2,        28,     4.704,  -999.000,  -999.000
     178.0,2,   12.8653,2,   34.7410,2,       3.5,2,        30,     4.703,  -999.000,  -999.000
     179.0,2,   12.8238,2,   34.7416,2,       3.5,2,        38,     4.703,  -999.000,  -999.000
     180.0,2,   12.7788,2,   34.7409,2,       3.5,2,        34,     4.704,  -999.000,  -999.000
     181.0,2,   12.7594,2,   34.7406,2,       3.4,2,        30,     4.704,  -999.000,  -999.000
     182.0,2,   12.7445,2,   34.7404,2,       3.4,2,        37,     4.703,  -999.000,  -999.000
     183.0,2,   12.7329,2,   34.7400,2,       3.3,2,        45,     4.704,  -999.000,  -999.000
     184.0,2,   12.7178,2,   34.7420,2,       3.3,2,        25,     4.704,  -999.000,  -999.000
     185.0,2,   12.7144,2,   34.7431,2,       3.3,2,        21,     4.704,  -999.000,  -999.000
     186.0,2,   12.6998,2,   34.7457,2,       3.3,2,        22,     4.705,  -999.000,  -999.000
     187.0,2,   12.6685,2,   34.7453,2,       3.3,2,        28,     4.705,  -999.000,  -999.000
     188.0,2,   12.6408,2,   34.7434,2,       3.2,2,        29,     4.705,  -999.000,  -999.000
     189.0,2,   12.6133,2,   34.7410,2,       3.2,2,        28,     4.704,  -999.000,  -999.000
     190.0,2,   12.5721,2,   34.7380,2,       3.2,2,        28,     4.704,  -999.000,  -999.000
     191.0,2,   12.5413,2,   34.7395,2,       3.2,2,        59,     4.704,  -999.000,  -999.000
     192.0,2,   12.5154,2,   34.7400,2,       3.2,2,        35,     4.705,  -999.000,  -999.000
     193.0,2,   12.5092,2,   34.7408,2,       3.2,2,        28,     4.703,  -999.000,  -999.000
     194.0,2,   12.5092,2,   34.7412,2,       3.2,2,        55,     4.704,  -999.000,  -999.000
     195.0,2,   12.5091,2,   34.7426,2,       3.1,2,        41,     4.704,  -999.000,  -999.000
     196.0,2,   12.4940,2,   34.7435,2,       3.1,2,        22,     4.703,  -999.000,  -999.000
     197.0,2,   12.4809,2,   34.7426,2,       3.1,2,        17,     4.703,  -999.000,  -999.000
     198.0,2,   12.4722,2,   34.7432,2,       3.0,2,        16,     4.705,  -999.000,  -999.000
     199.0,2,   12.4627,2,   34.7436,2,       3.0,2,        15,     4.704,  -999.000,  -999.000
     200.0,2,   12.4414,2,   34.7434,2,       3.0,2,        16,     4.703,  -999.000,  -999.000
     201.0,2,   12.4138,2,   34.7444,2,       3.0,2,        18,     4.703,  -999.000,  -999.000
     202.0,2,   12.3951,2,   34.7445,2,       2.9,2,        24,     4.703,  -999.000,  -999.000
     203.0,2,   12.4066,2,   34.7439,2,       2.9,2,        44,     4.703,  -999.000,  -999.000
     204.0,2,   12.4573,2,   34.7433,2,       2.8,2,        29,     4.703,  -999.000,  -999.000
     205.0,2,   12.3478,2,   34.7398,2,       3.0,2,        22,     4.704,  -999.000,  -999.000
     206.0,2,   12.2731,2,   34.7362,2,       3.0,2,        20,     4.703,  -999.000,  -999.000
     207.0,2,   12.2240,2,   34.7342,2,       3.0,2,        22,     4.703,  -999.000,  -999.000
     208.0,2,   12.2209,2,   34.7341,2,       3.0,2,        21,     4.703,  -999.000,  -999.000
     209.0,2,   12.2173,2,   34.7344,2,       3.0,2,        19,     4.703,  -999.000,  -999.000
     210.0,2,   12.2143,2,   34.7352,2,       3.0,2,        20,     4.703,  -999.000,  -999.000
     211.0,2,   12.2090,2,   34.7360,2,       3.0,2,        27,     4.703,  -999.000,  -999.000
     212.0,2,   12.2034,2,   34.7367,2,       2.9,2,        52,     4.703,  -999.000,  -999.000
     213.0,2,   12.1865,2,   34.7356,2,       3.0,2,        39,     4.703,  -999.000,  -999.000
     214.0,2,   12.1725,2,   34.7341,2,       2.9,2,        31,     4.703,  -999.000,  -999.000
     215.0,2,   12.1636,2,   34.7334,2,       2.9,2,        27,     4.701,  -999.000,  -999.000
     216.0,2,   12.1575,2,   34.7330,2,       3.0,2,        23,     4.703,  -999.000,  -999.000
     217.0,2,   12.1485,2,   34.7323,2,       3.0,2,        22,     4.703,  -999.000,  -999.000
     218.0,2,   12.1397,2,   34.7315,2,       3.0,2,        22,     4.703,  -999.000,  -999.000
     219.0,2,   12.1385,2,   34.7315,2,       3.0,2,        19,     4.703,  -999.000,  -999.000
     220.0,2,   12.1321,2,   34.7309,2,       3.0,2,        21,     4.703,  -999.000,  -999.000
     221.0,2,   12.1289,2,   34.7318,2,       3.0,2,        22,     4.704,  -999.000,  -999.000
     222.0,2,   12.1230,2,   34.7368,2,       2.9,2,        23,     4.703,  -999.000,  -999.000
     223.0,2,   12.0913,2,   34.7394,2,       2.9,2,        21,     4.702,  -999.000,  -999.000
     224.0,2,   12.0681,2,   34.7397,2,       2.9,2,        21,     4.700,  -999.000,  -999.000
     225.0,2,   12.0580,2,   34.7401,2,       2.7,2,        22,     4.700,  -999.000,  -999.000
     226.0,2,   12.0524,2,   34.7403,2,       2.7,2,        24,     4.700,  -999.000,  -999.000
     227.0,2,   12.0468,2,   34.7410,2,       2.5,2,        23,     4.699,  -999.000,  -999.000
     228.0,2,   12.0373,2,   34.7414,2,       2.5,2,        25,     4.698,  -999.000,  -999.000
     229.0,2,   12.0077,2,   34.7419,2,       2.4,2,        35,     4.698,  -999.000,  -999.000
     230.0,2,   11.9954,2,   34.7420,2,       2.4,2,        47,     4.698,  -999.000,  -999.000
     231.0,2,   11.9867,2,   34.7418,2,       2.4,2,        28,     4.697,  -999.000,  -999.000
     232.0,2,   11.9764,2,   34.7421,2,       2.3,2,        20,     4.697,  -999.000,  -999.000
     233.0,2,   11.9751,2,   34.7423,2,       2.4,2,        18,     4.697,  -999.000,  -999.000
     234.0,2,   11.9506,2,   34.7404,2,       2.4,2,        16,     4.697,  -999.000,  -999.000
     235.0,2,   11.9217,2,   34.7409,2,       2.4,2,        16,     4.697,  -999.000,  -999.000
     236.0,2,   11.9174,2,   34.7407,2,       2.4,2,        17,     4.696,  -999.000,  -999.000
     237.0,2,   11.8991,2,   34.7396,2,       2.4,2,        22,     4.696,  -999.000,  -999.000
     238.0,2,   11.8726,2,   34.7380,2,       2.4,2,        27,     4.696,  -999.000,  -999.000
