CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0211_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10211.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 21
CASTNO = 1
DATE = 20161129
TIME = 0946
LATITUDE = 14
LONGITUDE = -110.0002
DEPTH = 3190
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
     116.0,2,   13.4134,2,   34.7759,2,       2.8,2,        32,     4.662,  -999.000,  -999.000
     117.0,2,   13.3840,2,   34.7756,2,       2.7,2,        35,     4.663,  -999.000,  -999.000
     118.0,2,   13.3676,2,   34.7777,2,       2.7,2,        44,     4.664,  -999.000,  -999.000
     119.0,2,   13.3127,2,   34.7786,2,       2.6,2,        32,     4.665,  -999.000,  -999.000
     120.0,2,   13.2934,2,   34.7836,2,       2.6,2,        21,     4.665,  -999.000,  -999.000
     121.0,2,   13.2814,2,   34.7904,2,       2.6,2,        18,     4.666,  -999.000,  -999.000
     122.0,2,   13.2246,2,   34.7813,2,       2.7,2,        16,     4.670,  -999.000,  -999.000
     123.0,2,   13.0861,2,   34.7686,2,       2.7,2,        20,     4.670,  -999.000,  -999.000
     124.0,2,   13.0151,2,   34.7676,2,       2.7,2,        33,     4.670,  -999.000,  -999.000
     125.0,2,   12.9431,2,   34.7660,2,       2.7,2,        52,     4.670,  -999.000,  -999.000
     126.0,2,   12.8451,2,   34.7665,2,       2.7,2,        31,     4.673,  -999.000,  -999.000
     127.0,2,   12.7660,2,   34.7662,2,       2.7,2,        41,     4.674,  -999.000,  -999.000
     128.0,2,   12.7454,2,   34.7674,2,       2.6,2,        64,     4.675,  -999.000,  -999.000
     129.0,2,   12.7318,2,   34.7676,2,       2.6,2,        33,     4.675,  -999.000,  -999.000
     130.0,2,   12.7272,2,   34.7677,2,       2.6,2,        25,     4.675,  -999.000,  -999.000
     131.0,2,   12.7240,2,   34.7678,2,       2.5,2,        24,     4.675,  -999.000,  -999.000
     132.0,2,   12.7091,2,   34.7669,2,       2.5,2,        24,     4.675,  -999.000,  -999.000
     133.0,2,   12.6410,2,   34.7648,2,       2.5,2,        23,     4.675,  -999.000,  -999.000
     134.0,2,   12.5833,2,   34.7661,2,       2.5,2,        25,     4.675,  -999.000,  -999.000
     135.0,2,   12.5305,2,   34.7641,2,       2.6,2,        26,     4.675,  -999.000,  -999.000
     136.0,2,   12.5081,2,   34.7630,2,       2.6,2,        34,     4.676,  -999.000,  -999.000
     137.0,2,   12.4841,2,   34.7617,2,       2.6,2,        38,     4.676,  -999.000,  -999.000
     138.0,2,   12.4666,2,   34.7606,2,       2.5,2,        29,     4.676,  -999.000,  -999.000
     139.0,2,   12.4442,2,   34.7594,2,       2.5,2,        34,     4.676,  -999.000,  -999.000
     140.0,2,   12.4108,2,   34.7579,2,       2.5,2,        42,     4.676,  -999.000,  -999.000
     141.0,2,   12.3715,2,   34.7553,2,       2.6,2,        26,     4.676,  -999.000,  -999.000
     142.0,2,   12.3475,2,   34.7533,2,       2.6,2,        21,     4.677,  -999.000,  -999.000
     143.0,2,   12.3050,2,   34.7521,2,       2.6,2,        27,     4.678,  -999.000,  -999.000
     144.0,2,   12.2670,2,   34.7510,2,       2.6,2,        37,     4.678,  -999.000,  -999.000
     145.0,2,   12.2377,2,   34.7506,2,       2.6,2,        30,     4.678,  -999.000,  -999.000
     146.0,2,   12.2020,2,   34.7486,2,       2.6,2,        25,     4.678,  -999.000,  -999.000
     147.0,2,   12.1743,2,   34.7471,2,       2.6,2,        26,     4.679,  -999.000,  -999.000
     148.0,2,   12.1642,2,   34.7485,2,       2.5,2,        26,     4.678,  -999.000,  -999.000
     149.0,2,   12.1431,2,   34.7471,2,       2.5,2,        24,     4.679,  -999.000,  -999.000
     150.0,2,   12.1341,2,   34.7480,2,       2.5,2,        30,     4.679,  -999.000,  -999.000
     151.0,2,   12.1236,2,   34.7485,2,       2.5,2,        42,     4.679,  -999.000,  -999.000
     152.0,2,   12.1113,2,   34.7477,2,       2.4,2,        29,     4.679,  -999.000,  -999.000
     153.0,2,   12.1012,2,   34.7469,2,       2.4,2,        22,     4.680,  -999.000,  -999.000
     154.0,2,   12.0933,2,   34.7461,2,       2.4,2,        25,     4.680,  -999.000,  -999.000
     155.0,2,   12.0823,2,   34.7452,2,       2.4,2,        39,     4.680,  -999.000,  -999.000
     156.0,2,   12.0691,2,   34.7446,2,       2.4,2,        39,     4.680,  -999.000,  -999.000
     157.0,2,   12.0604,2,   34.7439,2,       2.4,2,        27,     4.680,  -999.000,  -999.000
     158.0,2,   12.0465,2,   34.7435,2,       2.4,2,        22,     4.680,  -999.000,  -999.000
     159.0,2,   12.0352,2,   34.7438,2,       2.4,2,        26,     4.680,  -999.000,  -999.000
     160.0,2,   12.0282,2,   34.7445,2,       2.4,2,        33,     4.680,  -999.000,  -999.000
     161.0,2,   12.0256,2,   34.7457,2,       2.4,2,        35,     4.680,  -999.000,  -999.000
     162.0,2,   12.0241,2,   34.7480,2,       2.4,2,        40,     4.680,  -999.000,  -999.000
     163.0,2,   12.0173,2,   34.7520,2,       2.4,2,        33,     4.680,  -999.000,  -999.000
     164.0,2,   11.9938,2,   34.7528,2,       2.4,2,        27,     4.680,  -999.000,  -999.000
     165.0,2,   11.9843,2,   34.7546,2,       2.4,2,        31,     4.680,  -999.000,  -999.000
     166.0,2,   11.9572,2,   34.7550,2,       2.4,2,        38,     4.681,  -999.000,  -999.000
     167.0,2,   11.9205,2,   34.7512,2,       2.4,2,        40,     4.681,  -999.000,  -999.000
     168.0,2,   11.9016,2,   34.7492,2,       2.4,2,        34,     4.681,  -999.000,  -999.000
     169.0,2,   11.8854,2,   34.7464,2,       2.4,2,        29,     4.682,  -999.000,  -999.000
     170.0,2,   11.8572,2,   34.7442,2,       2.4,2,        27,     4.683,  -999.000,  -999.000
     171.0,2,   11.8555,2,   34.7453,2,       2.3,2,        24,     4.683,  -999.000,  -999.000
     172.0,2,   11.8536,2,   34.7461,2,       2.3,2,        28,     4.683,  -999.000,  -999.000
     173.0,2,   11.8468,2,   34.7468,2,       2.3,2,        49,     4.683,  -999.000,  -999.000
     174.0,2,   11.8390,2,   34.7497,2,       2.3,2,        33,     4.683,  -999.000,  -999.000
     175.0,2,   11.8129,2,   34.7484,2,       2.3,2,        22,     4.683,  -999.000,  -999.000
     176.0,2,   11.8041,2,   34.7489,2,       2.3,2,        25,     4.683,  -999.000,  -999.000
     177.0,2,   11.8035,2,   34.7492,2,       2.3,2,        44,     4.684,  -999.000,  -999.000
     178.0,2,   11.8017,2,   34.7492,2,       2.3,2,        47,     4.683,  -999.000,  -999.000
     179.0,2,   11.7979,2,   34.7491,2,       2.3,2,        30,     4.684,  -999.000,  -999.000
     180.0,2,   11.7925,2,   34.7490,2,       2.3,2,        25,     4.684,  -999.000,  -999.000
     181.0,2,   11.7879,2,   34.7492,2,       2.3,2,        27,     4.684,  -999.000,  -999.000
     182.0,2,   11.7769,2,   34.7497,2,       2.3,2,        32,     4.684,  -999.000,  -999.000
     183.0,2,   11.7593,2,   34.7495,2,       2.3,2,        35,     4.685,  -999.000,  -999.000
     184.0,2,   11.7137,2,   34.7474,2,       2.3,2,        30,     4.684,  -999.000,  -999.000
     185.0,2,   11.6715,2,   34.7461,2,       2.3,2,        26,     4.685,  -999.000,  -999.000
     186.0,2,   11.6531,2,   34.7451,2,       2.3,2,        27,     4.686,  -999.000,  -999.000
     187.0,2,   11.6469,2,   34.7448,2,       2.3,2,        37,     4.686,  -999.000,  -999.000
     188.0,2,   11.6415,2,   34.7443,2,       2.3,2,        54,     4.686,  -999.000,  -999.000
     189.0,2,   11.6379,2,   34.7442,2,       2.3,2,        30,     4.686,  -999.000,  -999.000
     190.0,2,   11.6381,2,   34.7441,2,       2.3,2,        26,     4.687,  -999.000,  -999.000
     191.0,2,   11.6363,2,   34.7440,2,       2.3,2,        33,     4.687,  -999.000,  -999.000
     192.0,2,   11.6228,2,   34.7427,2,       2.3,2,        41,     4.686,  -999.000,  -999.000
     193.0,2,   11.6125,2,   34.7421,2,       2.3,2,        27,     4.687,  -999.000,  -999.000
     194.0,2,   11.6022,2,   34.7416,2,       2.3,2,        21,     4.687,  -999.000,  -999.000
     195.0,2,   11.5924,2,   34.7414,2,       2.3,2,        21,     4.687,  -999.000,  -999.000
     196.0,2,   11.5822,2,   34.7409,2,       2.3,2,        22,     4.687,  -999.000,  -999.000
     197.0,2,   11.5758,2,   34.7408,2,       2.3,2,        33,     4.687,  -999.000,  -999.000
     198.0,2,   11.5724,2,   34.7407,2,       2.3,2,        64,     4.687,  -999.000,  -999.000
     199.0,2,   11.5665,2,   34.7407,2,       2.3,2,        39,     4.687,  -999.000,  -999.000
     200.0,2,   11.5607,2,   34.7406,2,       2.3,2,        33,     4.687,  -999.000,  -999.000
     201.0,2,   11.5510,2,   34.7408,2,       2.3,2,        35,     4.687,  -999.000,  -999.000
     202.0,2,   11.5459,2,   34.7410,2,       2.3,2,        32,     4.688,  -999.000,  -999.000
     203.0,2,   11.5398,2,   34.7410,2,       2.3,2,        22,     4.687,  -999.000,  -999.000
     204.0,2,   11.5319,2,   34.7409,2,       2.3,2,        21,     4.686,  -999.000,  -999.000
     205.0,2,   11.5289,2,   34.7411,2,       2.3,2,        21,     4.688,  -999.000,  -999.000
     206.0,2,   11.5220,2,   34.7406,2,       2.3,2,        27,     4.688,  -999.000,  -999.000
     207.0,2,   11.4867,2,   34.7375,2,       2.3,2,        27,     4.687,  -999.000,  -999.000
     208.0,2,   11.4686,2,   34.7368,2,       2.3,2,        22,     4.688,  -999.000,  -999.000
     209.0,2,   11.4612,2,   34.7371,2,       2.3,2,        25,     4.690,  -999.000,  -999.000
     210.0,2,   11.4604,2,   34.7371,2,       2.3,2,        38,     4.689,  -999.000,  -999.000
     211.0,2,   11.4604,2,   34.7373,2,       2.3,2,        37,     4.690,  -999.000,  -999.000
     212.0,2,   11.4583,2,   34.7377,2,       2.2,2,        27,     4.690,  -999.000,  -999.000
     213.0,2,   11.4564,2,   34.7380,2,       2.2,2,        23,     4.689,  -999.000,  -999.000
     214.0,2,   11.4539,2,   34.7381,2,       2.2,2,        21,     4.689,  -999.000,  -999.000
     215.0,2,   11.4517,2,   34.7383,2,       2.2,2,        20,     4.689,  -999.000,  -999.000
     216.0,2,   11.4429,2,   34.7375,2,       2.3,2,        16,     4.690,  -999.000,  -999.000
     217.0,2,   11.4301,2,   34.7367,2,       2.2,2,        17,     4.689,  -999.000,  -999.000
     218.0,2,   11.3944,2,   34.7337,2,       2.2,2,        17,     4.690,  -999.000,  -999.000
     219.0,2,   11.3854,2,   34.7334,2,       2.3,2,        22,     4.690,  -999.000,  -999.000
     220.0,2,   11.3776,2,   34.7319,2,       2.3,2,        27,     4.690,  -999.000,  -999.000
     221.0,2,   11.3684,2,   34.7306,2,       2.3,2,        35,     4.690,  -999.000,  -999.000
     222.0,2,   11.3652,2,   34.7305,2,       2.3,2,        35,     4.691,  -999.000,  -999.000
     223.0,2,   11.3646,2,   34.7307,2,       2.2,2,        27,     4.691,  -999.000,  -999.000
     224.0,2,   11.3637,2,   34.7305,2,       2.2,2,        23,     4.691,  -999.000,  -999.000
     225.0,2,   11.3548,2,   34.7300,2,       2.2,2,        22,     4.691,  -999.000,  -999.000
     226.0,2,   11.3465,2,   34.7298,2,       2.2,2,        19,     4.691,  -999.000,  -999.000
     227.0,2,   11.3368,2,   34.7295,2,       2.2,2,        23,     4.691,  -999.000,  -999.000
     228.0,2,   11.3309,2,   34.7297,2,       2.2,2,        25,     4.691,  -999.000,  -999.000
     229.0,2,   11.3215,2,   34.7295,2,       2.2,2,        26,     4.691,  -999.000,  -999.000
     230.0,2,   11.2920,2,   34.7279,2,       2.2,2,        23,     4.691,  -999.000,  -999.000
     231.0,2,   11.2737,2,   34.7272,2,       2.3,2,        22,     4.692,  -999.000,  -999.000
     232.0,2,   11.2641,2,   34.7264,2,       2.2,2,        20,     4.692,  -999.000,  -999.000
     233.0,2,   11.2579,2,   34.7260,2,       2.2,2,        21,     4.692,  -999.000,  -999.000
     234.0,2,   11.2403,2,   34.7248,2,       2.3,2,        22,     4.691,  -999.000,  -999.000
     235.0,2,   11.2199,2,   34.7231,2,       2.3,2,        26,     4.692,  -999.000,  -999.000
     236.0,2,   11.1847,2,   34.7210,2,       2.2,2,        33,     4.692,  -999.000,  -999.000
     237.0,2,   11.1562,2,   34.7192,2,       2.2,2,        36,     4.692,  -999.000,  -999.000
     238.0,2,   11.1453,2,   34.7187,2,       2.2,2,        27,     4.692,  -999.000,  -999.000
