CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0111_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10111.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 11
CASTNO = 1
DATE = 20161126
TIME = 1708
LATITUDE = 19
LONGITUDE = -110
DEPTH = 3375
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      21.0,2,   27.4076,2,   34.3633,2,     198.6,2,        52,     4.672,  -999.000,  -999.000
      22.0,2,   27.3291,2,   34.3570,2,     199.3,2,        43,     4.671,  -999.000,  -999.000
      23.0,2,   27.3175,2,   34.3562,2,     199.7,2,        35,     4.669,  -999.000,  -999.000
      24.0,2,   27.2997,2,   34.3545,2,     200.1,2,        38,     4.671,  -999.000,  -999.000
      25.0,2,   27.2568,2,   34.3498,2,     200.0,2,        39,     4.671,  -999.000,  -999.000
      26.0,2,   27.2368,2,   34.3480,2,     200.5,2,        47,     4.670,  -999.000,  -999.000
      27.0,2,   27.2310,2,   34.3488,2,     200.7,2,        42,     4.670,  -999.000,  -999.000
      28.0,2,   27.2326,2,   34.3527,2,     200.7,2,        48,     4.670,  -999.000,  -999.000
      29.0,2,   27.2371,2,   34.3585,2,     201.4,2,        45,     4.668,  -999.000,  -999.000
      30.0,2,   27.1895,2,   34.3553,2,     201.7,2,        37,     4.667,  -999.000,  -999.000
      31.0,2,   26.8954,2,   34.3066,2,     202.4,2,        36,     4.667,  -999.000,  -999.000
      32.0,2,   26.4887,2,   34.2294,2,     203.8,2,        37,     4.667,  -999.000,  -999.000
      33.0,2,   26.1825,2,   34.1792,2,     207.2,2,        46,     4.667,  -999.000,  -999.000
      34.0,2,   25.9906,2,   34.1686,2,     209.5,2,        61,     4.667,  -999.000,  -999.000
      35.0,2,   25.7633,2,   34.1539,2,     211.5,2,        44,     4.666,  -999.000,  -999.000
      36.0,2,   25.4990,2,   34.1506,2,     213.0,2,        35,     4.665,  -999.000,  -999.000
      37.0,2,   25.2908,2,   34.1495,2,     215.6,2,        61,     4.665,  -999.000,  -999.000
      38.0,2,   25.0530,2,   34.1180,2,     218.5,2,        48,     4.665,  -999.000,  -999.000
      39.0,2,   24.4838,2,   34.0747,2,     222.2,2,        42,     4.665,  -999.000,  -999.000
      40.0,2,   23.9686,2,   34.0574,2,     226.5,2,        46,     4.662,  -999.000,  -999.000
      41.0,2,   23.5401,2,   34.0088,2,     232.4,2,        46,     4.664,  -999.000,  -999.000
      42.0,2,   23.2433,2,   33.9868,2,     235.4,2,        37,     4.662,  -999.000,  -999.000
      43.0,2,   22.9174,2,   33.9661,2,     237.0,2,        34,     4.658,  -999.000,  -999.000
      44.0,2,   22.8308,2,   33.9567,2,     236.4,2,        38,     4.661,  -999.000,  -999.000
      45.0,2,   22.5781,2,   33.9593,2,     237.9,2,        35,     4.660,  -999.000,  -999.000
      46.0,2,   22.4506,2,   34.0376,2,     237.2,2,        28,     4.660,  -999.000,  -999.000
      47.0,2,   22.5033,2,   34.0796,2,     237.1,2,        42,     4.662,  -999.000,  -999.000
      48.0,2,   22.3161,2,   34.0412,2,     236.4,2,        51,     4.662,  -999.000,  -999.000
      49.0,2,   22.0714,2,   33.9837,2,     236.3,2,        37,     4.663,  -999.000,  -999.000
      50.0,2,   21.4955,2,   33.8803,2,     239.8,2,        38,     4.664,  -999.000,  -999.000
      51.0,2,   20.9667,2,   33.8146,2,     243.1,2,        41,     4.663,  -999.000,  -999.000
      52.0,2,   20.6976,2,   33.8170,2,     245.5,2,        35,     4.662,  -999.000,  -999.000
      53.0,2,   20.5224,2,   33.8188,2,     245.2,2,        22,     4.662,  -999.000,  -999.000
      54.0,2,   20.4271,2,   33.8182,2,     244.2,2,        24,     4.662,  -999.000,  -999.000
      55.0,2,   20.4450,2,   33.8413,2,     242.5,2,        42,     4.661,  -999.000,  -999.000
      56.0,2,   20.4109,2,   33.8517,2,     240.9,2,        37,     4.661,  -999.000,  -999.000
      57.0,2,   20.3219,2,   33.8724,2,     239.4,2,        37,     4.660,  -999.000,  -999.000
      58.0,2,   20.2389,2,   33.9132,2,     237.8,2,        41,     4.660,  -999.000,  -999.000
      59.0,2,   20.0772,2,   33.8967,2,     235.6,2,        31,     4.657,  -999.000,  -999.000
      60.0,2,   19.9597,2,   33.8912,2,     233.7,2,        35,     4.655,  -999.000,  -999.000
      61.0,2,   19.9323,2,   33.9132,2,     233.8,2,        42,     4.656,  -999.000,  -999.000
      62.0,2,   19.9750,2,   33.9511,2,     232.9,2,        34,     4.656,  -999.000,  -999.000
      63.0,2,   20.0169,2,   33.9805,2,     232.1,2,        24,     4.655,  -999.000,  -999.000
      64.0,2,   19.9910,2,   33.9881,2,     231.7,2,        20,     4.655,  -999.000,  -999.000
      65.0,2,   19.7941,2,   33.9952,2,     231.5,2,        18,     4.654,  -999.000,  -999.000
      66.0,2,   19.7468,2,   34.0282,2,     230.0,2,        18,     4.648,  -999.000,  -999.000
      67.0,2,   19.6955,2,   34.0593,2,     228.2,2,        23,     4.639,  -999.000,  -999.000
      68.0,2,   19.5385,2,   34.0807,2,     224.4,2,        42,     4.638,  -999.000,  -999.000
      69.0,2,   19.4319,2,   34.0858,2,     214.6,2,        47,     4.639,  -999.000,  -999.000
      70.0,2,   19.3500,2,   34.0736,2,     208.9,2,        38,     4.634,  -999.000,  -999.000
      71.0,2,   19.3155,2,   34.0689,2,     205.7,2,        41,     4.636,  -999.000,  -999.000
      72.0,2,   19.2246,2,   34.0514,2,     205.5,2,        27,     4.627,  -999.000,  -999.000
      73.0,2,   19.1577,2,   34.0413,2,     205.5,2,        27,     4.631,  -999.000,  -999.000
      74.0,2,   19.0216,2,   34.0217,2,     205.3,2,        40,     4.637,  -999.000,  -999.000
      75.0,2,   18.8518,2,   34.0083,2,     204.1,2,        27,     4.638,  -999.000,  -999.000
      76.0,2,   18.7673,2,   34.0409,2,     202.0,2,        21,     4.638,  -999.000,  -999.000
      77.0,2,   18.6791,2,   34.0194,2,     199.7,2,        20,     4.638,  -999.000,  -999.000
      78.0,2,   18.4451,2,   34.0101,2,     195.9,2,        26,     4.641,  -999.000,  -999.000
      79.0,2,   18.0467,2,   34.0387,2,     191.0,2,        44,     4.640,  -999.000,  -999.000
      80.0,2,   17.7615,2,   34.0396,2,     179.8,2,        44,     4.644,  -999.000,  -999.000
      81.0,2,   17.6246,2,   34.0362,2,     172.5,2,        30,     4.649,  -999.000,  -999.000
      82.0,2,   17.5846,2,   34.0450,2,     169.6,2,        27,     4.655,  -999.000,  -999.000
      83.0,2,   17.5809,2,   34.0630,2,     167.2,2,        39,     4.658,  -999.000,  -999.000
      84.0,2,   17.6092,2,   34.0931,2,     162.5,2,        42,     4.659,  -999.000,  -999.000
      85.0,2,   17.6550,2,   34.1288,2,     157.5,2,        29,     4.662,  -999.000,  -999.000
      86.0,2,   17.6605,2,   34.1333,2,     151.6,2,        36,     4.664,  -999.000,  -999.000
      87.0,2,   17.6031,2,   34.1439,2,     145.1,2,        30,     4.665,  -999.000,  -999.000
      88.0,2,   17.4745,2,   34.1409,2,     143.0,2,        21,     4.666,  -999.000,  -999.000
      89.0,2,   17.3861,2,   34.1359,2,     141.8,2,        19,     4.668,  -999.000,  -999.000
      90.0,2,   17.3575,2,   34.1469,2,     140.2,2,        22,     4.669,  -999.000,  -999.000
      91.0,2,   17.3075,2,   34.1463,2,     138.8,2,        29,     4.667,  -999.000,  -999.000
      92.0,2,   17.2575,2,   34.1457,2,     137.1,2,        43,     4.668,  -999.000,  -999.000
      93.0,2,   17.2075,2,   34.1450,2,     135.2,2,        32,     4.669,  -999.000,  -999.000
      94.0,2,   17.1575,2,   34.1443,2,     132.9,2,        23,     4.671,  -999.000,  -999.000
      95.0,2,   16.8956,2,   34.1514,2,     133.0,2,        26,     4.672,  -999.000,  -999.000
      96.0,2,   16.7764,2,   34.1607,2,     130.4,2,        30,     4.673,  -999.000,  -999.000
      97.0,2,   16.6857,2,   34.1623,2,     125.0,2,        32,     4.675,  -999.000,  -999.000
      98.0,2,   16.6324,2,   34.1732,2,     119.1,2,        33,     4.678,  -999.000,  -999.000
      99.0,2,   16.5372,2,   34.1949,2,     114.4,2,        31,     4.678,  -999.000,  -999.000
     100.0,2,   16.2657,2,   34.2664,2,     110.0,2,        34,     4.679,  -999.000,  -999.000
     101.0,2,   16.2571,2,   34.3157,2,     101.6,2,        35,     4.682,  -999.000,  -999.000
     102.0,2,   16.3220,2,   34.3578,2,      90.0,2,        27,     4.683,  -999.000,  -999.000
     103.0,2,   16.3677,2,   34.3912,2,      83.1,2,        31,     4.685,  -999.000,  -999.000
     104.0,2,   16.3411,2,   34.4216,2,      76.8,2,        45,     4.685,  -999.000,  -999.000
     105.0,2,   16.1434,2,   34.4476,2,      73.0,2,        28,     4.685,  -999.000,  -999.000
     106.0,2,   15.9022,2,   34.4653,2,      71.1,2,        20,     4.688,  -999.000,  -999.000
     107.0,2,   15.7901,2,   34.4592,2,      68.6,2,        20,     4.689,  -999.000,  -999.000
     108.0,2,   15.6956,2,   34.4553,2,      65.1,2,        22,     4.690,  -999.000,  -999.000
     109.0,2,   15.5701,2,   34.4512,2,      61.1,2,        39,     4.691,  -999.000,  -999.000
     110.0,2,   15.4704,2,   34.4616,2,      56.7,2,        62,     4.690,  -999.000,  -999.000
     111.0,2,   15.4380,2,   34.4778,2,      53.7,2,        64,     4.691,  -999.000,  -999.000
     112.0,2,   15.3932,2,   34.4792,2,      52.1,2,        29,     4.691,  -999.000,  -999.000
     113.0,2,   15.3658,2,   34.4762,2,      52.1,2,        19,     4.690,  -999.000,  -999.000
     114.0,2,   15.2688,2,   34.4572,2,      52.2,2,        17,     4.693,  -999.000,  -999.000
     115.0,2,   15.1308,2,   34.4429,2,      52.3,2,        15,     4.694,  -999.000,  -999.000
     116.0,2,   15.0443,2,   34.4284,2,      52.5,2,        17,     4.694,  -999.000,  -999.000
     117.0,2,   14.5742,2,   34.3538,2,      53.3,2,        19,     4.694,  -999.000,  -999.000
     118.0,2,   14.1078,2,   34.3412,2,      54.3,2,        28,     4.695,  -999.000,  -999.000
     119.0,2,   14.0369,2,   34.3525,2,      55.3,2,        35,     4.696,  -999.000,  -999.000
     120.0,2,   13.9783,2,   34.3703,2,      54.3,2,        40,     4.697,  -999.000,  -999.000
     121.0,2,   13.9198,2,   34.3882,2,      53.0,2,        44,     4.695,  -999.000,  -999.000
     122.0,2,   13.8612,2,   34.4060,2,      51.4,2,        32,     4.697,  -999.000,  -999.000
     123.0,2,   13.8082,2,   34.4312,2,      50.2,2,        24,     4.698,  -999.000,  -999.000
     124.0,2,   13.7787,2,   34.4389,2,      47.2,2,        17,     4.698,  -999.000,  -999.000
     125.0,2,   13.8039,2,   34.4672,2,      43.8,2,        15,     4.699,  -999.000,  -999.000
     126.0,2,   13.8131,2,   34.4736,2,      41.2,2,        15,     4.699,  -999.000,  -999.000
     127.0,2,   13.7949,2,   34.4761,2,      39.5,2,        15,     4.699,  -999.000,  -999.000
     128.0,2,   13.8084,2,   34.4873,2,      38.0,2,        18,     4.699,  -999.000,  -999.000
     129.0,2,   13.7791,2,   34.4981,2,      36.5,2,        22,     4.699,  -999.000,  -999.000
     130.0,2,   13.7923,2,   34.5034,2,      36.1,2,        44,     4.699,  -999.000,  -999.000
     131.0,2,   13.8054,2,   34.5088,2,      35.4,2,        24,     4.698,  -999.000,  -999.000
     132.0,2,   13.8186,2,   34.5140,2,      34.0,2,        25,     4.698,  -999.000,  -999.000
     133.0,2,   13.8129,2,   34.5861,2,      33.9,2,        21,     4.700,  -999.000,  -999.000
     134.0,2,   13.7604,2,   34.5815,2,      31.8,2,        21,     4.699,  -999.000,  -999.000
     135.0,2,   13.6521,2,   34.5614,2,      28.1,2,        21,     4.700,  -999.000,  -999.000
     136.0,2,   13.4859,2,   34.5576,2,      24.1,2,        20,     4.701,  -999.000,  -999.000
     137.0,2,   13.5623,2,   34.5913,2,      22.3,2,        18,     4.701,  -999.000,  -999.000
     138.0,2,   13.5229,2,   34.5815,2,      22.5,2,        17,     4.701,  -999.000,  -999.000
     139.0,2,   13.4378,2,   34.5646,2,      23.3,2,        18,     4.701,  -999.000,  -999.000
     140.0,2,   13.3625,2,   34.5573,2,      24.1,2,        25,     4.701,  -999.000,  -999.000
     141.0,2,   13.2872,2,   34.5500,2,      24.5,2,        47,     4.701,  -999.000,  -999.000
     142.0,2,   13.2119,2,   34.5426,2,      24.7,2,        24,     4.701,  -999.000,  -999.000
     143.0,2,   13.1367,2,   34.5350,2,      24.8,2,        17,     4.701,  -999.000,  -999.000
     144.0,2,   13.0126,2,   34.5420,2,      24.6,2,        19,     4.702,  -999.000,  -999.000
     145.0,2,   13.0658,2,   34.5846,2,      24.3,2,        21,     4.699,  -999.000,  -999.000
     146.0,2,   13.1131,2,   34.6276,2,      24.2,2,        23,     4.702,  -999.000,  -999.000
     147.0,2,   13.0804,2,   34.6521,2,      23.2,2,        21,     4.702,  -999.000,  -999.000
     148.0,2,   13.0443,2,   34.6638,2,      20.8,2,        20,     4.703,  -999.000,  -999.000
     149.0,2,   13.0487,2,   34.6718,2,      17.6,2,        24,     4.703,  -999.000,  -999.000
     150.0,2,   13.0569,2,   34.6758,2,      14.2,2,        38,     4.703,  -999.000,  -999.000
     151.0,2,   13.0513,2,   34.6784,2,      13.3,2,        40,     4.703,  -999.000,  -999.000
     152.0,2,   13.0456,2,   34.6810,2,      12.5,2,        43,     4.703,  -999.000,  -999.000
     153.0,2,   13.0399,2,   34.6837,2,      11.4,2,        27,     4.703,  -999.000,  -999.000
     154.0,2,   12.9352,2,   34.6904,2,      13.2,2,        20,     4.703,  -999.000,  -999.000
     155.0,2,   12.9079,2,   34.6918,2,      13.4,2,        18,     4.703,  -999.000,  -999.000
     156.0,2,   12.8974,2,   34.6912,2,      12.0,2,        19,     4.704,  -999.000,  -999.000
     157.0,2,   12.8825,2,   34.6899,2,      10.5,2,        20,     4.704,  -999.000,  -999.000
     158.0,2,   12.8391,2,   34.6884,2,       9.5,2,        24,     4.703,  -999.000,  -999.000
     159.0,2,   12.7981,2,   34.6892,2,       9.1,2,        26,     4.703,  -999.000,  -999.000
     160.0,2,   12.7422,2,   34.6868,2,       9.2,2,        34,     4.704,  -999.000,  -999.000
     161.0,2,   12.7042,2,   34.6854,2,       9.2,2,        50,     4.704,  -999.000,  -999.000
     162.0,2,   12.6957,2,   34.6867,2,       9.4,2,        33,     4.704,  -999.000,  -999.000
     163.0,2,   12.6906,2,   34.6869,2,       9.5,2,        38,     4.704,  -999.000,  -999.000
     164.0,2,   12.5922,2,   34.6793,2,       9.5,2,        43,     4.704,  -999.000,  -999.000
     165.0,2,   12.5369,2,   34.6776,2,       9.6,2,        30,     4.704,  -999.000,  -999.000
     166.0,2,   12.5252,2,   34.6779,2,       9.9,2,        22,     4.704,  -999.000,  -999.000
     167.0,2,   12.5160,2,   34.6785,2,      10.0,2,        18,     4.705,  -999.000,  -999.000
     168.0,2,   12.5073,2,   34.6782,2,      10.1,2,        16,     4.705,  -999.000,  -999.000
     169.0,2,   12.4770,2,   34.6771,2,      10.0,2,        18,     4.705,  -999.000,  -999.000
     170.0,2,   12.4585,2,   34.6823,2,      10.0,2,        23,     4.705,  -999.000,  -999.000
     171.0,2,   12.4583,2,   34.6849,2,       9.9,2,        31,     4.704,  -999.000,  -999.000
     172.0,2,   12.4518,2,   34.6852,2,       9.7,2,        40,     4.704,  -999.000,  -999.000
     173.0,2,   12.4452,2,   34.6856,2,       9.5,2,        37,     4.705,  -999.000,  -999.000
     174.0,2,   12.4387,2,   34.6860,2,       9.3,2,        23,     4.704,  -999.000,  -999.000
     175.0,2,   12.4405,2,   34.6875,2,       9.2,2,        19,     4.704,  -999.000,  -999.000
     176.0,2,   12.4905,2,   34.7106,2,       8.8,2,        19,     4.705,  -999.000,  -999.000
     177.0,2,   12.6089,2,   34.7592,2,       8.3,2,        17,     4.704,  -999.000,  -999.000
     178.0,2,   12.5891,2,   34.7661,2,       7.7,2,        17,     4.700,  -999.000,  -999.000
     179.0,2,   12.5677,2,   34.7643,2,       6.1,2,        19,     4.694,  -999.000,  -999.000
     180.0,2,   12.5462,2,   34.7627,2,       4.8,2,        26,     4.694,  -999.000,  -999.000
     181.0,2,   12.5248,2,   34.7610,2,       3.8,2,        40,     4.695,  -999.000,  -999.000
     182.0,2,   12.5113,2,   34.7581,2,       2.4,2,        32,     4.697,  -999.000,  -999.000
     183.0,2,   12.4562,2,   34.7649,2,       3.1,2,        24,     4.694,  -999.000,  -999.000
     184.0,2,   12.3998,2,   34.7651,2,       3.5,2,        27,     4.692,  -999.000,  -999.000
     185.0,2,   12.3942,2,   34.7650,2,       3.3,2,        38,     4.692,  -999.000,  -999.000
     186.0,2,   12.3876,2,   34.7647,2,       2.9,2,        41,     4.692,  -999.000,  -999.000
     187.0,2,   12.3775,2,   34.7647,2,       2.7,2,        26,     4.691,  -999.000,  -999.000
     188.0,2,   12.3506,2,   34.7641,2,       2.7,2,        21,     4.692,  -999.000,  -999.000
     189.0,2,   12.3340,2,   34.7645,2,       2.7,2,        22,     4.692,  -999.000,  -999.000
     190.0,2,   12.3254,2,   34.7645,2,       2.7,2,        27,     4.691,  -999.000,  -999.000
     191.0,2,   12.3110,2,   34.7647,2,       2.7,2,        35,     4.691,  -999.000,  -999.000
     192.0,2,   12.2856,2,   34.7641,2,       2.8,2,        42,     4.691,  -999.000,  -999.000
     193.0,2,   12.2566,2,   34.7638,2,       2.7,2,        59,     4.692,  -999.000,  -999.000
     194.0,2,   12.2383,2,   34.7629,2,       2.7,2,        30,     4.691,  -999.000,  -999.000
     195.0,2,   12.2279,2,   34.7625,2,       2.6,2,        21,     4.691,  -999.000,  -999.000
     196.0,2,   12.2100,2,   34.7619,2,       2.6,2,        20,     4.691,  -999.000,  -999.000
     197.0,2,   12.1908,2,   34.7620,2,       2.6,2,        22,     4.691,  -999.000,  -999.000
     198.0,2,   12.1859,2,   34.7620,2,       2.6,2,        25,     4.691,  -999.000,  -999.000
     199.0,2,   12.1831,2,   34.7619,2,       2.6,2,        47,     4.691,  -999.000,  -999.000
     200.0,2,   12.1740,2,   34.7617,2,       2.6,2,        26,     4.691,  -999.000,  -999.000
     201.0,2,   12.1575,2,   34.7612,2,       2.6,2,        25,     4.690,  -999.000,  -999.000
     202.0,2,   12.1417,2,   34.7606,2,       2.6,2,        28,     4.690,  -999.000,  -999.000
     203.0,2,   12.1283,2,   34.7602,2,       2.6,2,        32,     4.690,  -999.000,  -999.000
     204.0,2,   12.1240,2,   34.7601,2,       2.6,2,        25,     4.690,  -999.000,  -999.000
     205.0,2,   12.1185,2,   34.7597,2,       2.6,2,        21,     4.690,  -999.000,  -999.000
     206.0,2,   12.1145,2,   34.7597,2,       2.6,2,        19,     4.690,  -999.000,  -999.000
     207.0,2,   12.1109,2,   34.7596,2,       2.6,2,        19,     4.691,  -999.000,  -999.000
     208.0,2,   12.1043,2,   34.7592,2,       2.6,2,        19,     4.690,  -999.000,  -999.000
     209.0,2,   12.0951,2,   34.7589,2,       2.6,2,        22,     4.690,  -999.000,  -999.000
     210.0,2,   12.0891,2,   34.7587,2,       2.6,2,        24,     4.690,  -999.000,  -999.000
     211.0,2,   12.0851,2,   34.7585,2,       2.6,2,        26,     4.690,  -999.000,  -999.000
     212.0,2,   12.0803,2,   34.7583,2,       2.6,2,        53,     4.690,  -999.000,  -999.000
     213.0,2,   12.0709,2,   34.7580,2,       2.6,2,        40,     4.690,  -999.000,  -999.000
     214.0,2,   12.0505,2,   34.7571,2,       2.6,2,        21,     4.690,  -999.000,  -999.000
     215.0,2,   12.0311,2,   34.7564,2,       2.6,2,        19,     4.690,  -999.000,  -999.000
     216.0,2,   12.0202,2,   34.7562,2,       2.6,2,        19,     4.690,  -999.000,  -999.000
     217.0,2,   12.0011,2,   34.7554,2,       2.5,2,        18,     4.690,  -999.000,  -999.000
     218.0,2,   11.9800,2,   34.7542,2,       2.6,2,        18,     4.690,  -999.000,  -999.000
     219.0,2,   11.9638,2,   34.7537,2,       2.6,2,        16,     4.690,  -999.000,  -999.000
     220.0,2,   11.9603,2,   34.7533,2,       2.6,2,        15,     4.690,  -999.000,  -999.000
     221.0,2,   11.9555,2,   34.7527,2,       2.6,2,        16,     4.690,  -999.000,  -999.000
     222.0,2,   11.9439,2,   34.7516,2,       2.5,2,        18,     4.690,  -999.000,  -999.000
     223.0,2,   11.9297,2,   34.7512,2,       2.5,2,        25,     4.690,  -999.000,  -999.000
     224.0,2,   11.9167,2,   34.7510,2,       2.5,2,        47,     4.690,  -999.000,  -999.000
     225.0,2,   11.9037,2,   34.7508,2,       2.5,2,        35,     4.690,  -999.000,  -999.000
     226.0,2,   11.8908,2,   34.7506,2,       2.5,2,        25,     4.691,  -999.000,  -999.000
     227.0,2,   11.8803,2,   34.7499,2,       2.5,2,        19,     4.691,  -999.000,  -999.000
     228.0,2,   11.8747,2,   34.7489,2,       2.5,2,        19,     4.691,  -999.000,  -999.000
     229.0,2,   11.8603,2,   34.7471,2,       2.5,2,        19,     4.691,  -999.000,  -999.000
     230.0,2,   11.8441,2,   34.7473,2,       2.5,2,        18,     4.691,  -999.000,  -999.000
     231.0,2,   11.8165,2,   34.7436,2,       2.5,2,        15,     4.691,  -999.000,  -999.000
     232.0,2,   11.7992,2,   34.7431,2,       2.5,2,        15,     4.691,  -999.000,  -999.000
     233.0,2,   11.7910,2,   34.7429,2,       2.5,2,        15,     4.692,  -999.000,  -999.000
     234.0,2,   11.7888,2,   34.7426,2,       2.5,2,        17,     4.692,  -999.000,  -999.000
     235.0,2,   11.7793,2,   34.7404,2,       2.5,2,        20,     4.692,  -999.000,  -999.000
     236.0,2,   11.7489,2,   34.7360,2,       2.5,2,        23,     4.693,  -999.000,  -999.000
     237.0,2,   11.7392,2,   34.7364,2,       2.5,2,        39,     4.694,  -999.000,  -999.000
     238.0,2,   11.7295,2,   34.7368,2,       2.5,2,        33,     4.692,  -999.000,  -999.000
