CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0191_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10191.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 19
CASTNO = 1
DATE = 20161128
TIME = 1702
LATITUDE = 14.9998
LONGITUDE = -109.9998
DEPTH = 3791
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      21.0,2,   29.4055,2,   33.7429,2,     195.0,2,        39,     4.659,  -999.000,  -999.000
      22.0,2,   29.4057,2,   33.7433,2,     194.5,2,        33,     4.660,  -999.000,  -999.000
      23.0,2,   29.4059,2,   33.7439,2,     195.1,2,        39,     4.659,  -999.000,  -999.000
      24.0,2,   29.4063,2,   33.7449,2,     195.4,2,        48,     4.658,  -999.000,  -999.000
      25.0,2,   29.4065,2,   33.7455,2,     195.2,2,        37,     4.659,  -999.000,  -999.000
      26.0,2,   29.4066,2,   33.7452,2,     195.0,2,        35,     4.659,  -999.000,  -999.000
      27.0,2,   29.4051,2,   33.7446,2,     195.0,2,        59,     4.658,  -999.000,  -999.000
      28.0,2,   29.3906,2,   33.7838,2,     195.6,2,        36,     4.656,  -999.000,  -999.000
      29.0,2,   29.1312,2,   34.0145,2,     195.9,2,        37,     4.654,  -999.000,  -999.000
      30.0,2,   28.8999,2,   34.0493,2,     200.6,2,        50,     4.645,  -999.000,  -999.000
      31.0,2,   28.3122,2,   34.1562,2,     203.3,2,        39,     4.638,  -999.000,  -999.000
      32.0,2,   28.0093,2,   34.1915,2,     202.7,2,        45,     4.633,  -999.000,  -999.000
      33.0,2,   27.4237,2,   34.2573,2,     202.2,2,        37,     4.628,  -999.000,  -999.000
      34.0,2,   26.7962,2,   34.3342,2,     201.2,2,        26,     4.622,  -999.000,  -999.000
      35.0,2,   26.7412,2,   34.3365,2,     198.7,2,        22,     4.621,  -999.000,  -999.000
      36.0,2,   26.7088,2,   34.3436,2,     198.4,2,        28,     4.620,  -999.000,  -999.000
      37.0,2,   26.6714,2,   34.3464,2,     196.3,2,        31,     4.622,  -999.000,  -999.000
      38.0,2,   26.4065,2,   34.4090,2,     166.7,2,        39,     4.618,  -999.000,  -999.000
      39.0,2,   26.0247,2,   34.4238,2,     180.8,2,        25,     4.613,  -999.000,  -999.000
      40.0,2,   25.8916,2,   34.4635,2,     187.7,2,        28,     4.601,  -999.000,  -999.000
      41.0,2,   25.8332,2,   34.4989,2,     181.4,2,        40,     4.597,  -999.000,  -999.000
      42.0,2,   25.7809,2,   34.4913,2,     159.0,2,        41,     4.591,  -999.000,  -999.000
      43.0,2,   25.7224,2,   34.4540,2,     166.3,2,        32,     4.584,  -999.000,  -999.000
      44.0,2,   25.6856,2,   34.4680,2,     176.5,2,        38,     4.586,  -999.000,  -999.000
      45.0,2,   25.6394,2,   34.4816,2,     173.6,2,        46,     4.586,  -999.000,  -999.000
      46.0,2,   25.5533,2,   34.4523,2,     174.4,2,        51,     4.587,  -999.000,  -999.000
      47.0,2,   25.4890,2,   34.4476,2,     177.7,2,        37,     4.585,  -999.000,  -999.000
      48.0,2,   25.3521,2,   34.4557,2,     179.7,2,        31,     4.582,  -999.000,  -999.000
      49.0,2,   25.1120,2,   34.4650,2,     180.3,2,        39,     4.578,  -999.000,  -999.000
      50.0,2,   24.9827,2,   34.4399,2,     183.6,2,        58,     4.577,  -999.000,  -999.000
      51.0,2,   24.6944,2,   34.4714,2,     181.3,2,        32,     4.570,  -999.000,  -999.000
      52.0,2,   23.8190,2,   34.5058,2,     181.1,2,        32,     4.564,  -999.000,  -999.000
      53.0,2,   23.4497,2,   34.4966,2,     173.2,2,        48,     4.570,  -999.000,  -999.000
      54.0,2,   23.1215,2,   34.4793,2,     152.4,2,        41,     4.573,  -999.000,  -999.000
      55.0,2,   22.8773,2,   34.4823,2,     141.8,2,        30,     4.580,  -999.000,  -999.000
      56.0,2,   22.6743,2,   34.4862,2,     133.5,2,        29,     4.590,  -999.000,  -999.000
      57.0,2,   22.1959,2,   34.4931,2,     126.5,2,        36,     4.596,  -999.000,  -999.000
      58.0,2,   21.6854,2,   34.4992,2,     118.4,2,        39,     4.598,  -999.000,  -999.000
      59.0,2,   21.4617,2,   34.5036,2,     109.3,2,        33,     4.609,  -999.000,  -999.000
      60.0,2,   21.2753,2,   34.5059,2,     106.1,2,        28,     4.615,  -999.000,  -999.000
      61.0,2,   21.0719,2,   34.5091,2,     103.3,2,        37,     4.618,  -999.000,  -999.000
      62.0,2,   20.6049,2,   34.5179,2,     104.4,2,        35,     4.622,  -999.000,  -999.000
      63.0,2,   20.2063,2,   34.5166,2,     101.4,2,        25,     4.627,  -999.000,  -999.000
      64.0,2,   20.0256,2,   34.5154,2,      94.8,2,        23,     4.631,  -999.000,  -999.000
      65.0,2,   19.7677,2,   34.5288,2,      91.1,2,        31,     4.643,  -999.000,  -999.000
      66.0,2,   19.4910,2,   34.5320,2,      79.5,2,        57,     4.644,  -999.000,  -999.000
      67.0,2,   19.2277,2,   34.5461,2,      66.9,2,        26,     4.644,  -999.000,  -999.000
      68.0,2,   18.9782,2,   34.5474,2,      62.9,2,        18,     4.659,  -999.000,  -999.000
      69.0,2,   18.7687,2,   34.5610,2,      58.9,2,        18,     4.665,  -999.000,  -999.000
      70.0,2,   18.6409,2,   34.5684,2,      53.8,2,        20,     4.668,  -999.000,  -999.000
      71.0,2,   18.4739,2,   34.5784,2,      42.4,2,        41,     4.670,  -999.000,  -999.000
      72.0,2,   18.4279,2,   34.5802,2,      24.9,2,        47,     4.670,  -999.000,  -999.000
      73.0,2,   18.1471,2,   34.5976,2,      22.5,2,        25,     4.672,  -999.000,  -999.000
      74.0,2,   18.0615,2,   34.6010,2,      22.2,2,        23,     4.676,  -999.000,  -999.000
      75.0,2,   17.8665,2,   34.6069,2,      19.9,2,        28,     4.676,  -999.000,  -999.000
      76.0,2,   17.6129,2,   34.6204,2,      17.0,2,        32,     4.678,  -999.000,  -999.000
      77.0,2,   17.5564,2,   34.6259,2,      13.8,2,        36,     4.679,  -999.000,  -999.000
      78.0,2,   17.5524,2,   34.6281,2,      10.6,2,        55,     4.679,  -999.000,  -999.000
      79.0,2,   17.5455,2,   34.6300,2,       9.2,2,        33,     4.675,  -999.000,  -999.000
      80.0,2,   17.5279,2,   34.6313,2,       9.3,2,        23,     4.679,  -999.000,  -999.000
      81.0,2,   17.4585,2,   34.6314,2,       9.4,2,        21,     4.681,  -999.000,  -999.000
      82.0,2,   17.2591,2,   34.6402,2,       9.2,2,        21,     4.681,  -999.000,  -999.000
      83.0,2,   17.0545,2,   34.6470,2,       8.8,2,        22,     4.681,  -999.000,  -999.000
      84.0,2,   16.7591,2,   34.6571,2,       8.0,2,        25,     4.683,  -999.000,  -999.000
      85.0,2,   16.4945,2,   34.6692,2,       6.7,2,        35,     4.684,  -999.000,  -999.000
      86.0,2,   16.3236,2,   34.6757,2,       4.8,2,        55,     4.681,  -999.000,  -999.000
      87.0,2,   16.2316,2,   34.6788,2,       4.0,2,        35,     4.678,  -999.000,  -999.000
      88.0,2,   16.1480,2,   34.6824,2,       3.8,2,        30,     4.685,  -999.000,  -999.000
      89.0,2,   16.0769,2,   34.6854,2,       3.8,2,        37,     4.686,  -999.000,  -999.000
      90.0,2,   15.8463,2,   34.6766,2,       3.9,2,        34,     4.686,  -999.000,  -999.000
      91.0,2,   15.5725,2,   34.6748,2,       4.0,2,        25,     4.688,  -999.000,  -999.000
      92.0,2,   15.5407,2,   34.6759,2,       4.2,2,        26,     4.688,  -999.000,  -999.000
      93.0,2,   15.4626,2,   34.6800,2,       4.6,2,        31,     4.690,  -999.000,  -999.000
      94.0,2,   15.3952,2,   34.6865,2,       4.7,2,        34,     4.690,  -999.000,  -999.000
      95.0,2,   15.3574,2,   34.6868,2,       4.5,2,        28,     4.691,  -999.000,  -999.000
      96.0,2,   15.3284,2,   34.6885,2,       4.3,2,        26,     4.691,  -999.000,  -999.000
      97.0,2,   15.2773,2,   34.6910,2,       4.1,2,        31,     4.688,  -999.000,  -999.000
      98.0,2,   15.0856,2,   34.6990,2,       3.9,2,        37,     4.689,  -999.000,  -999.000
      99.0,2,   14.8103,2,   34.7137,2,       3.8,2,        41,     4.689,  -999.000,  -999.000
     100.0,2,   14.5799,2,   34.7271,2,       3.6,2,        39,     4.681,  -999.000,  -999.000
     101.0,2,   14.5108,2,   34.7309,2,       3.3,2,        38,     4.671,  -999.000,  -999.000
     102.0,2,   14.4336,2,   34.7361,2,       3.2,2,        36,     4.662,  -999.000,  -999.000
     103.0,2,   14.3166,2,   34.7430,2,       3.1,2,        28,     4.662,  -999.000,  -999.000
     104.0,2,   14.2408,2,   34.7468,2,       3.1,2,        23,     4.657,  -999.000,  -999.000
     105.0,2,   14.2156,2,   34.7464,2,       3.1,2,        21,     4.653,  -999.000,  -999.000
     106.0,2,   14.1559,2,   34.7491,2,       3.1,2,        23,     4.651,  -999.000,  -999.000
     107.0,2,   14.1288,2,   34.7507,2,       3.0,2,        25,     4.649,  -999.000,  -999.000
     108.0,2,   14.0738,2,   34.7510,2,       3.0,2,        27,     4.649,  -999.000,  -999.000
     109.0,2,   13.9751,2,   34.7544,2,       3.0,2,        34,     4.649,  -999.000,  -999.000
     110.0,2,   14.0713,2,   34.7524,2,       2.8,2,        40,     4.652,  -999.000,  -999.000
     111.0,2,   13.9113,2,   34.7588,2,       2.8,2,        25,     4.652,  -999.000,  -999.000
     112.0,2,   13.8804,2,   34.7615,2,       2.8,2,        30,     4.653,  -999.000,  -999.000
     113.0,2,   13.7553,2,   34.7624,2,       2.8,2,        37,     4.654,  -999.000,  -999.000
     114.0,2,   13.6345,2,   34.7635,2,       2.9,2,        22,     4.655,  -999.000,  -999.000
     115.0,2,   13.5599,2,   34.7643,2,       2.9,2,        17,     4.657,  -999.000,  -999.000
     116.0,2,   13.5117,2,   34.7639,2,       2.9,2,        17,     4.659,  -999.000,  -999.000
     117.0,2,   13.4934,2,   34.7663,2,       2.9,2,        17,     4.660,  -999.000,  -999.000
     118.0,2,   13.4781,2,   34.7665,2,       2.9,2,        24,     4.661,  -999.000,  -999.000
     119.0,2,   13.4472,2,   34.7689,2,       2.8,2,        42,     4.662,  -999.000,  -999.000
     120.0,2,   13.4045,2,   34.7696,2,       2.8,2,        62,     4.661,  -999.000,  -999.000
     121.0,2,   13.3359,2,   34.7686,2,       2.7,2,        58,     4.661,  -999.000,  -999.000
     122.0,2,   13.3141,2,   34.7690,2,       2.7,2,        32,     4.663,  -999.000,  -999.000
     123.0,2,   13.3054,2,   34.7696,2,       2.7,2,        22,     4.665,  -999.000,  -999.000
     124.0,2,   13.2855,2,   34.7706,2,       2.7,2,        19,     4.667,  -999.000,  -999.000
     125.0,2,   13.2449,2,   34.7707,2,       2.7,2,        20,     4.666,  -999.000,  -999.000
     126.0,2,   13.1424,2,   34.7728,2,       2.7,2,        26,     4.667,  -999.000,  -999.000
     127.0,2,   13.0651,2,   34.7742,2,       2.7,2,        40,     4.669,  -999.000,  -999.000
     128.0,2,   12.9827,2,   34.7743,2,       2.7,2,        41,     4.670,  -999.000,  -999.000
     129.0,2,   12.9211,2,   34.7746,2,       2.7,2,        33,     4.672,  -999.000,  -999.000
     130.0,2,   12.8847,2,   34.7749,2,       2.7,2,        31,     4.674,  -999.000,  -999.000
     131.0,2,   12.8718,2,   34.7749,2,       2.7,2,        35,     4.675,  -999.000,  -999.000
     132.0,2,   12.7846,2,   34.7748,2,       2.7,2,        30,     4.675,  -999.000,  -999.000
     133.0,2,   12.7446,2,   34.7750,2,       2.7,2,        24,     4.676,  -999.000,  -999.000
     134.0,2,   12.7210,2,   34.7745,2,       2.7,2,        25,     4.677,  -999.000,  -999.000
     135.0,2,   12.7016,2,   34.7745,2,       2.7,2,        30,     4.678,  -999.000,  -999.000
     136.0,2,   12.6802,2,   34.7746,2,       2.6,2,        40,     4.678,  -999.000,  -999.000
     137.0,2,   12.6069,2,   34.7734,2,       2.6,2,        39,     4.678,  -999.000,  -999.000
     138.0,2,   12.5839,2,   34.7732,2,       2.6,2,        32,     4.679,  -999.000,  -999.000
     139.0,2,   12.5728,2,   34.7731,2,       2.6,2,        31,     4.678,  -999.000,  -999.000
     140.0,2,   12.5648,2,   34.7731,2,       2.6,2,        39,     4.677,  -999.000,  -999.000
     141.0,2,   12.5598,2,   34.7730,2,       2.6,2,        35,     4.678,  -999.000,  -999.000
     142.0,2,   12.5508,2,   34.7726,2,       2.6,2,        32,     4.679,  -999.000,  -999.000
     143.0,2,   12.5134,2,   34.7705,2,       2.6,2,        37,     4.679,  -999.000,  -999.000
     144.0,2,   12.4658,2,   34.7718,2,       2.6,2,        29,     4.679,  -999.000,  -999.000
     145.0,2,   12.4242,2,   34.7691,2,       2.6,2,        23,     4.678,  -999.000,  -999.000
     146.0,2,   12.4012,2,   34.7687,2,       2.6,2,        23,     4.679,  -999.000,  -999.000
     147.0,2,   12.3976,2,   34.7685,2,       2.6,2,        23,     4.679,  -999.000,  -999.000
     148.0,2,   12.4005,2,   34.7720,2,       2.6,2,        24,     4.679,  -999.000,  -999.000
     149.0,2,   12.4051,2,   34.7760,2,       2.5,2,        25,     4.679,  -999.000,  -999.000
     150.0,2,   12.3975,2,   34.7771,2,       2.5,2,        30,     4.679,  -999.000,  -999.000
     151.0,2,   12.3815,2,   34.7766,2,       2.5,2,        47,     4.679,  -999.000,  -999.000
     152.0,2,   12.3681,2,   34.7759,2,       2.4,2,        42,     4.679,  -999.000,  -999.000
     153.0,2,   12.3457,2,   34.7741,2,       2.5,2,        36,     4.679,  -999.000,  -999.000
     154.0,2,   12.3270,2,   34.7730,2,       2.5,2,        26,     4.679,  -999.000,  -999.000
     155.0,2,   12.3216,2,   34.7737,2,       2.5,2,        20,     4.679,  -999.000,  -999.000
     156.0,2,   12.3115,2,   34.7720,2,       2.5,2,        17,     4.679,  -999.000,  -999.000
     157.0,2,   12.2949,2,   34.7708,2,       2.5,2,        17,     4.678,  -999.000,  -999.000
     158.0,2,   12.2630,2,   34.7679,2,       2.5,2,        19,     4.678,  -999.000,  -999.000
     159.0,2,   12.2362,2,   34.7685,2,       2.5,2,        28,     4.680,  -999.000,  -999.000
     160.0,2,   12.2092,2,   34.7672,2,       2.5,2,        32,     4.680,  -999.000,  -999.000
     161.0,2,   12.1738,2,   34.7656,2,       2.5,2,        31,     4.680,  -999.000,  -999.000
     162.0,2,   12.1393,2,   34.7657,2,       2.5,2,        46,     4.680,  -999.000,  -999.000
     163.0,2,   12.0867,2,   34.7634,2,       2.5,2,        55,     4.680,  -999.000,  -999.000
     164.0,2,   12.0742,2,   34.7622,2,       2.5,2,        34,     4.680,  -999.000,  -999.000
     165.0,2,   12.0527,2,   34.7607,2,       2.5,2,        30,     4.680,  -999.000,  -999.000
     166.0,2,   12.0176,2,   34.7606,2,       2.5,2,        35,     4.680,  -999.000,  -999.000
     167.0,2,   12.0034,2,   34.7611,2,       2.5,2,        33,     4.681,  -999.000,  -999.000
     168.0,2,   12.0015,2,   34.7611,2,       2.4,2,        25,     4.681,  -999.000,  -999.000
     169.0,2,   11.9999,2,   34.7612,2,       2.4,2,        24,     4.681,  -999.000,  -999.000
     170.0,2,   11.9992,2,   34.7613,2,       2.3,2,        24,     4.681,  -999.000,  -999.000
     171.0,2,   11.9978,2,   34.7611,2,       2.4,2,        28,     4.681,  -999.000,  -999.000
     172.0,2,   11.9920,2,   34.7609,2,       2.4,2,        38,     4.681,  -999.000,  -999.000
     173.0,2,   11.9801,2,   34.7608,2,       2.3,2,        49,     4.681,  -999.000,  -999.000
     174.0,2,   11.9665,2,   34.7604,2,       2.4,2,        31,     4.681,  -999.000,  -999.000
     175.0,2,   11.9491,2,   34.7599,2,       2.3,2,        23,     4.681,  -999.000,  -999.000
     176.0,2,   11.9328,2,   34.7595,2,       2.3,2,        23,     4.681,  -999.000,  -999.000
     177.0,2,   11.9261,2,   34.7594,2,       2.4,2,        28,     4.682,  -999.000,  -999.000
     178.0,2,   11.9223,2,   34.7591,2,       2.4,2,        36,     4.683,  -999.000,  -999.000
     179.0,2,   11.9167,2,   34.7591,2,       2.4,2,        31,     4.683,  -999.000,  -999.000
     180.0,2,   11.9149,2,   34.7589,2,       2.4,2,        33,     4.684,  -999.000,  -999.000
     181.0,2,   11.9116,2,   34.7588,2,       2.4,2,        43,     4.684,  -999.000,  -999.000
     182.0,2,   11.9083,2,   34.7586,2,       2.4,2,        53,     4.684,  -999.000,  -999.000
     183.0,2,   11.8728,2,   34.7566,2,       2.4,2,        34,     4.684,  -999.000,  -999.000
     184.0,2,   11.8425,2,   34.7550,2,       2.4,2,        25,     4.684,  -999.000,  -999.000
     185.0,2,   11.8068,2,   34.7525,2,       2.4,2,        22,     4.685,  -999.000,  -999.000
     186.0,2,   11.7815,2,   34.7517,2,       2.4,2,        23,     4.685,  -999.000,  -999.000
     187.0,2,   11.7623,2,   34.7506,2,       2.4,2,        27,     4.685,  -999.000,  -999.000
     188.0,2,   11.7524,2,   34.7502,2,       2.4,2,        30,     4.686,  -999.000,  -999.000
     189.0,2,   11.7308,2,   34.7490,2,       2.4,2,        32,     4.686,  -999.000,  -999.000
     190.0,2,   11.7014,2,   34.7474,2,       2.4,2,        32,     4.685,  -999.000,  -999.000
     191.0,2,   11.6768,2,   34.7461,2,       2.4,2,        28,     4.686,  -999.000,  -999.000
     192.0,2,   11.6451,2,   34.7441,2,       2.4,2,        27,     4.686,  -999.000,  -999.000
     193.0,2,   11.6155,2,   34.7428,2,       2.4,2,        36,     4.686,  -999.000,  -999.000
     194.0,2,   11.6070,2,   34.7427,2,       2.4,2,        62,     4.687,  -999.000,  -999.000
     195.0,2,   11.5960,2,   34.7422,2,       2.4,2,        40,     4.688,  -999.000,  -999.000
     196.0,2,   11.5903,2,   34.7424,2,       2.4,2,        30,     4.688,  -999.000,  -999.000
     197.0,2,   11.5890,2,   34.7428,2,       2.4,2,        28,     4.689,  -999.000,  -999.000
     198.0,2,   11.5844,2,   34.7428,2,       2.4,2,        25,     4.688,  -999.000,  -999.000
     199.0,2,   11.5805,2,   34.7429,2,       2.4,2,        20,     4.688,  -999.000,  -999.000
     200.0,2,   11.5675,2,   34.7416,2,       2.4,2,        20,     4.688,  -999.000,  -999.000
     201.0,2,   11.5541,2,   34.7406,2,       2.4,2,        20,     4.687,  -999.000,  -999.000
     202.0,2,   11.5448,2,   34.7397,2,       2.3,2,        25,     4.688,  -999.000,  -999.000
     203.0,2,   11.5280,2,   34.7385,2,       2.4,2,        38,     4.688,  -999.000,  -999.000
     204.0,2,   11.5198,2,   34.7379,2,       2.4,2,        35,     4.688,  -999.000,  -999.000
     205.0,2,   11.5091,2,   34.7372,2,       2.4,2,        24,     4.689,  -999.000,  -999.000
     206.0,2,   11.4855,2,   34.7354,2,       2.3,2,        24,     4.689,  -999.000,  -999.000
     207.0,2,   11.4624,2,   34.7345,2,       2.4,2,        21,     4.690,  -999.000,  -999.000
     208.0,2,   11.4423,2,   34.7328,2,       2.4,2,        24,     4.690,  -999.000,  -999.000
     209.0,2,   11.3850,2,   34.7293,2,       2.4,2,        21,     4.690,  -999.000,  -999.000
     210.0,2,   11.3715,2,   34.7296,2,       2.4,2,        19,     4.691,  -999.000,  -999.000
     211.0,2,   11.3686,2,   34.7293,2,       2.4,2,        17,     4.691,  -999.000,  -999.000
     212.0,2,   11.3670,2,   34.7293,2,       2.4,2,        21,     4.691,  -999.000,  -999.000
     213.0,2,   11.3649,2,   34.7293,2,       2.4,2,        30,     4.691,  -999.000,  -999.000
     214.0,2,   11.3589,2,   34.7291,2,       2.3,2,        46,     4.691,  -999.000,  -999.000
     215.0,2,   11.3343,2,   34.7272,2,       2.3,2,        26,     4.691,  -999.000,  -999.000
     216.0,2,   11.3011,2,   34.7256,2,       2.3,2,        21,     4.691,  -999.000,  -999.000
     217.0,2,   11.2853,2,   34.7249,2,       2.4,2,        22,     4.692,  -999.000,  -999.000
     218.0,2,   11.2667,2,   34.7236,2,       2.3,2,        23,     4.691,  -999.000,  -999.000
     219.0,2,   11.2498,2,   34.7230,2,       2.4,2,        23,     4.692,  -999.000,  -999.000
     220.0,2,   11.2466,2,   34.7229,2,       2.3,2,        20,     4.691,  -999.000,  -999.000
     221.0,2,   11.2328,2,   34.7214,2,       2.3,2,        19,     4.692,  -999.000,  -999.000
     222.0,2,   11.2050,2,   34.7204,2,       2.3,2,        19,     4.692,  -999.000,  -999.000
     223.0,2,   11.1906,2,   34.7202,2,       2.3,2,        20,     4.692,  -999.000,  -999.000
     224.0,2,   11.1831,2,   34.7200,2,       2.3,2,        26,     4.693,  -999.000,  -999.000
     225.0,2,   11.1730,2,   34.7194,2,       2.3,2,        51,     4.692,  -999.000,  -999.000
     226.0,2,   11.1648,2,   34.7192,2,       2.3,2,        30,     4.692,  -999.000,  -999.000
     227.0,2,   11.1552,2,   34.7188,2,       2.3,2,        18,     4.694,  -999.000,  -999.000
     228.0,2,   11.1454,2,   34.7187,2,       2.3,2,        15,     4.694,  -999.000,  -999.000
     229.0,2,   11.1347,2,   34.7180,2,       2.3,2,        14,     4.694,  -999.000,  -999.000
     230.0,2,   11.1199,2,   34.7173,2,       2.3,2,        16,     4.693,  -999.000,  -999.000
     231.0,2,   11.1095,2,   34.7173,2,       2.3,2,        22,     4.694,  -999.000,  -999.000
     232.0,2,   11.1062,2,   34.7172,2,       2.3,2,        34,     4.694,  -999.000,  -999.000
     233.0,2,   11.1034,2,   34.7171,2,       2.3,2,        43,     4.693,  -999.000,  -999.000
     234.0,2,   11.0948,2,   34.7165,2,       2.3,2,        27,     4.693,  -999.000,  -999.000
     235.0,2,   11.0782,2,   34.7161,2,       2.3,2,        22,     4.693,  -999.000,  -999.000
     236.0,2,   11.0725,2,   34.7157,2,       2.3,2,        20,     4.694,  -999.000,  -999.000
     237.0,2,   11.0681,2,   34.7157,2,       2.3,2,        22,     4.694,  -999.000,  -999.000
     238.0,2,   11.0651,2,   34.7154,2,       2.3,2,        23,     4.694,  -999.000,  -999.000
