CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0121_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10121.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 12
CASTNO = 1
DATE = 20161126
TIME = 2244
LATITUDE = 18.5007
LONGITUDE = -110.0007
DEPTH = 3447
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      23.0,2,   28.0038,2,   34.3210,2,     197.4,2,        56,     4.664,  -999.000,  -999.000
      24.0,2,   28.0023,2,   34.3208,2,     197.4,2,        43,     4.662,  -999.000,  -999.000
      25.0,2,   28.0015,2,   34.3210,2,     197.8,2,        41,     4.665,  -999.000,  -999.000
      26.0,2,   28.0003,2,   34.3212,2,     197.8,2,        43,     4.664,  -999.000,  -999.000
      27.0,2,   27.9988,2,   34.3210,2,     197.5,2,        49,     4.665,  -999.000,  -999.000
      28.0,2,   27.9973,2,   34.3210,2,     197.5,2,        53,     4.664,  -999.000,  -999.000
      29.0,2,   27.9940,2,   34.3209,2,     197.8,2,        56,     4.664,  -999.000,  -999.000
      30.0,2,   27.9880,2,   34.3207,2,     197.7,2,        47,     4.664,  -999.000,  -999.000
      31.0,2,   27.9862,2,   34.3206,2,     197.7,2,        34,     4.663,  -999.000,  -999.000
      32.0,2,   27.9856,2,   34.3207,2,     197.5,2,        32,     4.664,  -999.000,  -999.000
      33.0,2,   27.9825,2,   34.3202,2,     197.8,2,        55,     4.664,  -999.000,  -999.000
      34.0,2,   27.9600,2,   34.3189,2,     198.4,2,        49,     4.664,  -999.000,  -999.000
      35.0,2,   27.9014,2,   34.3175,2,     199.1,2,        39,     4.664,  -999.000,  -999.000
      36.0,2,   27.5433,2,   34.3126,2,     201.2,2,        62,     4.664,  -999.000,  -999.000
      37.0,2,   26.8300,2,   34.3189,2,     207.1,2,        35,     4.661,  -999.000,  -999.000
      38.0,2,   26.0449,2,   34.3252,2,     213.2,2,        27,     4.658,  -999.000,  -999.000
      39.0,2,   25.7654,2,   34.3264,2,     216.1,2,        36,     4.656,  -999.000,  -999.000
      40.0,2,   25.6447,2,   34.3298,2,     220.5,2,        68,     4.653,  -999.000,  -999.000
      41.0,2,   25.5478,2,   34.3345,2,     221.3,2,        51,     4.652,  -999.000,  -999.000
      42.0,2,   25.4439,2,   34.3362,2,     220.9,2,        63,     4.654,  -999.000,  -999.000
      43.0,2,   25.2630,2,   34.3364,2,     221.8,2,        49,     4.653,  -999.000,  -999.000
      44.0,2,   25.1374,2,   34.3374,2,     221.8,2,        27,     4.653,  -999.000,  -999.000
      45.0,2,   24.8107,2,   34.3352,2,     222.8,2,        26,     4.651,  -999.000,  -999.000
      46.0,2,   24.5916,2,   34.3482,2,     223.4,2,        39,     4.652,  -999.000,  -999.000
      47.0,2,   24.4139,2,   34.3586,2,     223.2,2,        67,     4.652,  -999.000,  -999.000
      48.0,2,   24.3464,2,   34.3592,2,     222.9,2,        52,     4.651,  -999.000,  -999.000
      49.0,2,   24.3134,2,   34.3584,2,     222.9,2,        57,     4.651,  -999.000,  -999.000
      50.0,2,   24.2404,2,   34.3559,2,     222.8,2,        47,     4.650,  -999.000,  -999.000
      51.0,2,   24.0739,2,   34.3487,2,     223.5,2,        37,     4.652,  -999.000,  -999.000
      52.0,2,   24.0056,2,   34.3454,2,     223.1,2,        36,     4.652,  -999.000,  -999.000
      53.0,2,   23.8824,2,   34.3320,2,     224.0,2,        37,     4.651,  -999.000,  -999.000
      54.0,2,   23.6354,2,   34.3139,2,     224.8,2,        50,     4.648,  -999.000,  -999.000
      55.0,2,   23.5692,2,   34.3091,2,     224.7,2,        55,     4.649,  -999.000,  -999.000
      56.0,2,   23.0054,2,   34.2546,2,     226.8,2,        42,     4.649,  -999.000,  -999.000
      57.0,2,   22.8354,2,   34.2467,2,     227.5,2,        45,     4.649,  -999.000,  -999.000
      58.0,2,   22.7588,2,   34.2335,2,     228.2,2,        32,     4.650,  -999.000,  -999.000
      59.0,2,   22.6045,2,   34.2086,2,     228.2,2,        23,     4.650,  -999.000,  -999.000
      60.0,2,   22.2538,2,   34.1693,2,     230.0,2,        22,     4.651,  -999.000,  -999.000
      61.0,2,   22.0857,2,   34.1614,2,     230.8,2,        26,     4.649,  -999.000,  -999.000
      62.0,2,   21.7581,2,   34.1245,2,     232.5,2,        39,     4.649,  -999.000,  -999.000
      63.0,2,   21.5957,2,   34.1102,2,     233.6,2,        41,     4.650,  -999.000,  -999.000
      64.0,2,   21.4830,2,   34.1126,2,     233.5,2,        28,     4.649,  -999.000,  -999.000
      65.0,2,   21.4622,2,   34.1204,2,     232.8,2,        25,     4.649,  -999.000,  -999.000
      66.0,2,   21.4132,2,   34.1319,2,     232.5,2,        25,     4.650,  -999.000,  -999.000
      67.0,2,   21.4173,2,   34.1689,2,     232.4,2,        28,     4.650,  -999.000,  -999.000
      68.0,2,   21.4336,2,   34.2275,2,     231.2,2,        30,     4.651,  -999.000,  -999.000
      69.0,2,   21.3979,2,   34.2466,2,     227.7,2,        31,     4.651,  -999.000,  -999.000
      70.0,2,   21.3565,2,   34.2549,2,     222.7,2,        29,     4.650,  -999.000,  -999.000
      71.0,2,   21.2900,2,   34.2517,2,     219.1,2,        30,     4.649,  -999.000,  -999.000
      72.0,2,   21.1690,2,   34.2718,2,     217.8,2,        34,     4.646,  -999.000,  -999.000
      73.0,2,   20.9660,2,   34.2642,2,     215.9,2,        36,     4.640,  -999.000,  -999.000
      74.0,2,   20.6321,2,   34.2428,2,     213.5,2,        33,     4.632,  -999.000,  -999.000
      75.0,2,   20.4858,2,   34.2349,2,     212.1,2,        29,     4.624,  -999.000,  -999.000
      76.0,2,   20.3506,2,   34.2292,2,     211.3,2,        32,     4.625,  -999.000,  -999.000
      77.0,2,   20.2408,2,   34.2260,2,     210.1,2,        42,     4.626,  -999.000,  -999.000
      78.0,2,   20.0909,2,   34.2175,2,     208.1,2,        42,     4.628,  -999.000,  -999.000
      79.0,2,   20.0454,2,   34.2153,2,     206.3,2,        26,     4.627,  -999.000,  -999.000
      80.0,2,   20.0236,2,   34.2149,2,     205.6,2,        22,     4.631,  -999.000,  -999.000
      81.0,2,   19.9785,2,   34.2119,2,     205.3,2,        22,     4.633,  -999.000,  -999.000
      82.0,2,   19.9248,2,   34.2095,2,     204.8,2,        25,     4.634,  -999.000,  -999.000
      83.0,2,   19.8625,2,   34.2072,2,     204.0,2,        32,     4.637,  -999.000,  -999.000
      84.0,2,   19.7714,2,   34.2005,2,     201.9,2,        45,     4.638,  -999.000,  -999.000
      85.0,2,   19.5664,2,   34.1933,2,     200.1,2,        60,     4.637,  -999.000,  -999.000
      86.0,2,   19.2936,2,   34.1827,2,     198.5,2,        38,     4.641,  -999.000,  -999.000
      87.0,2,   19.1273,2,   34.1690,2,     195.2,2,        24,     4.644,  -999.000,  -999.000
      88.0,2,   18.9850,2,   34.1629,2,     191.9,2,        22,     4.648,  -999.000,  -999.000
      89.0,2,   18.8575,2,   34.1626,2,     189.5,2,        21,     4.648,  -999.000,  -999.000
      90.0,2,   18.7382,2,   34.1562,2,     186.0,2,        24,     4.651,  -999.000,  -999.000
      91.0,2,   18.6993,2,   34.1832,2,     180.2,2,        34,     4.652,  -999.000,  -999.000
      92.0,2,   18.4861,2,   34.2116,2,     171.2,2,        46,     4.655,  -999.000,  -999.000
      93.0,2,   18.5060,2,   34.2690,2,     155.5,2,        37,     4.655,  -999.000,  -999.000
      94.0,2,   18.5095,2,   34.3157,2,     139.3,2,        37,     4.656,  -999.000,  -999.000
      95.0,2,   18.2221,2,   34.3284,2,     125.2,2,        37,     4.659,  -999.000,  -999.000
      96.0,2,   18.1292,2,   34.3244,2,     110.4,2,        32,     4.661,  -999.000,  -999.000
      97.0,2,   18.0713,2,   34.3252,2,     102.5,2,        29,     4.663,  -999.000,  -999.000
      98.0,2,   17.9439,2,   34.3451,2,      99.7,2,        26,     4.665,  -999.000,  -999.000
      99.0,2,   17.5563,2,   34.3571,2,      98.1,2,        26,     4.668,  -999.000,  -999.000
     100.0,2,   17.2572,2,   34.3537,2,      92.3,2,        32,     4.671,  -999.000,  -999.000
     101.0,2,   17.0198,2,   34.3580,2,      80.4,2,        43,     4.674,  -999.000,  -999.000
     102.0,2,   16.9412,2,   34.3639,2,      72.5,2,        33,     4.675,  -999.000,  -999.000
     103.0,2,   16.8603,2,   34.3659,2,      69.6,2,        26,     4.678,  -999.000,  -999.000
     104.0,2,   16.7522,2,   34.3648,2,      68.1,2,        27,     4.679,  -999.000,  -999.000
     105.0,2,   16.5744,2,   34.3915,2,      66.5,2,        38,     4.680,  -999.000,  -999.000
     106.0,2,   16.4389,2,   34.3979,2,      59.9,2,        52,     4.679,  -999.000,  -999.000
     107.0,2,   16.2383,2,   34.4096,2,      54.1,2,        26,     4.683,  -999.000,  -999.000
     108.0,2,   16.1119,2,   34.4041,2,      53.8,2,        21,     4.686,  -999.000,  -999.000
     109.0,2,   15.8501,2,   34.4023,2,      53.0,2,        20,     4.687,  -999.000,  -999.000
     110.0,2,   15.5179,2,   34.4004,2,      52.2,2,        26,     4.687,  -999.000,  -999.000
     111.0,2,   15.3744,2,   34.4031,2,      51.0,2,        37,     4.689,  -999.000,  -999.000
     112.0,2,   15.2511,2,   34.3947,2,      49.5,2,        36,     4.689,  -999.000,  -999.000
     113.0,2,   15.1371,2,   34.3840,2,      49.0,2,        29,     4.691,  -999.000,  -999.000
     114.0,2,   15.0623,2,   34.3780,2,      49.3,2,        34,     4.691,  -999.000,  -999.000
     115.0,2,   14.9596,2,   34.3728,2,      50.5,2,        54,     4.691,  -999.000,  -999.000
     116.0,2,   14.9154,2,   34.3687,2,      51.3,2,        36,     4.691,  -999.000,  -999.000
     117.0,2,   14.8456,2,   34.3697,2,      51.5,2,        26,     4.692,  -999.000,  -999.000
     118.0,2,   14.7532,2,   34.3979,2,      51.2,2,        24,     4.693,  -999.000,  -999.000
     119.0,2,   14.7501,2,   34.4121,2,      50.3,2,        26,     4.694,  -999.000,  -999.000
     120.0,2,   14.7396,2,   34.4282,2,      47.7,2,        32,     4.694,  -999.000,  -999.000
     121.0,2,   14.6050,2,   34.4667,2,      44.2,2,        31,     4.694,  -999.000,  -999.000
     122.0,2,   14.4828,2,   34.4857,2,      41.0,2,        32,     4.695,  -999.000,  -999.000
     123.0,2,   14.4049,2,   34.4986,2,      36.4,2,        38,     4.696,  -999.000,  -999.000
     124.0,2,   14.3751,2,   34.5031,2,      32.7,2,        38,     4.696,  -999.000,  -999.000
     125.0,2,   14.3220,2,   34.5041,2,      30.7,2,        45,     4.697,  -999.000,  -999.000
     126.0,2,   14.2690,2,   34.5060,2,      29.9,2,        39,     4.697,  -999.000,  -999.000
     127.0,2,   14.1747,2,   34.5212,2,      29.9,2,        27,     4.698,  -999.000,  -999.000
     128.0,2,   14.1227,2,   34.5380,2,      29.7,2,        21,     4.698,  -999.000,  -999.000
     129.0,2,   14.0847,2,   34.5395,2,      29.0,2,        21,     4.698,  -999.000,  -999.000
     130.0,2,   14.0361,2,   34.5439,2,      27.6,2,        25,     4.698,  -999.000,  -999.000
     131.0,2,   14.0875,2,   34.5660,2,      26.1,2,        33,     4.699,  -999.000,  -999.000
     132.0,2,   14.0385,2,   34.5717,2,      24.1,2,        57,     4.698,  -999.000,  -999.000
     133.0,2,   13.8771,2,   34.5527,2,      21.2,2,        38,     4.699,  -999.000,  -999.000
     134.0,2,   13.8562,2,   34.5828,2,      21.4,2,        31,     4.699,  -999.000,  -999.000
     135.0,2,   13.8951,2,   34.6204,2,      21.8,2,        39,     4.700,  -999.000,  -999.000
     136.0,2,   13.8724,2,   34.6389,2,      19.1,2,        33,     4.700,  -999.000,  -999.000
     137.0,2,   13.8549,2,   34.6452,2,      16.0,2,        24,     4.699,  -999.000,  -999.000
     138.0,2,   13.8399,2,   34.6508,2,      14.0,2,        23,     4.700,  -999.000,  -999.000
     139.0,2,   13.7982,2,   34.6786,2,      12.6,2,        25,     4.700,  -999.000,  -999.000
     140.0,2,   13.7800,2,   34.6839,2,      11.6,2,        31,     4.700,  -999.000,  -999.000
     141.0,2,   13.7632,2,   34.6868,2,       9.9,2,        33,     4.700,  -999.000,  -999.000
     142.0,2,   13.7423,2,   34.6902,2,       8.7,2,        35,     4.700,  -999.000,  -999.000
     143.0,2,   13.7155,2,   34.6955,2,       7.9,2,        57,     4.701,  -999.000,  -999.000
     144.0,2,   13.6932,2,   34.6982,2,       7.4,2,        40,     4.701,  -999.000,  -999.000
     145.0,2,   13.6855,2,   34.6980,2,       7.3,2,        26,     4.701,  -999.000,  -999.000
     146.0,2,   13.6319,2,   34.6982,2,       7.4,2,        24,     4.701,  -999.000,  -999.000
     147.0,2,   13.5779,2,   34.7041,2,       7.3,2,        25,     4.701,  -999.000,  -999.000
     148.0,2,   13.5822,2,   34.7052,2,       7.3,2,        27,     4.701,  -999.000,  -999.000
     149.0,2,   13.5743,2,   34.7074,2,       7.3,2,        32,     4.702,  -999.000,  -999.000
     150.0,2,   13.5521,2,   34.7098,2,       7.0,2,        34,     4.702,  -999.000,  -999.000
     151.0,2,   13.5407,2,   34.7115,2,       6.7,2,        35,     4.702,  -999.000,  -999.000
     152.0,2,   13.4912,2,   34.7157,2,       6.5,2,        36,     4.702,  -999.000,  -999.000
     153.0,2,   13.4153,2,   34.7198,2,       6.3,2,        47,     4.702,  -999.000,  -999.000
     154.0,2,   13.3754,2,   34.7206,2,       5.9,2,        44,     4.702,  -999.000,  -999.000
     155.0,2,   13.3469,2,   34.7208,2,       5.7,2,        30,     4.703,  -999.000,  -999.000
     156.0,2,   13.2847,2,   34.7255,2,       5.6,2,        23,     4.702,  -999.000,  -999.000
     157.0,2,   13.2195,2,   34.7320,2,       5.5,2,        24,     4.703,  -999.000,  -999.000
     158.0,2,   13.1659,2,   34.7353,2,       5.4,2,        26,     4.703,  -999.000,  -999.000
     159.0,2,   13.1099,2,   34.7403,2,       5.0,2,        27,     4.703,  -999.000,  -999.000
     160.0,2,   13.0769,2,   34.7429,2,       4.6,2,        28,     4.703,  -999.000,  -999.000
     161.0,2,   13.0650,2,   34.7448,2,       4.2,2,        38,     4.703,  -999.000,  -999.000
     162.0,2,   13.0582,2,   34.7464,2,       3.7,2,        53,     4.702,  -999.000,  -999.000
     163.0,2,   13.0504,2,   34.7483,2,       3.4,2,        43,     4.703,  -999.000,  -999.000
     164.0,2,   13.0417,2,   34.7492,2,       3.4,2,        31,     4.702,  -999.000,  -999.000
     165.0,2,   13.0277,2,   34.7514,2,       3.4,2,        26,     4.702,  -999.000,  -999.000
     166.0,2,   12.9941,2,   34.7559,2,       3.3,2,        26,     4.700,  -999.000,  -999.000
     167.0,2,   12.9650,2,   34.7576,2,       3.2,2,        27,     4.697,  -999.000,  -999.000
     168.0,2,   12.9344,2,   34.7592,2,       3.0,2,        28,     4.695,  -999.000,  -999.000
     169.0,2,   12.9256,2,   34.7598,2,       2.9,2,        27,     4.697,  -999.000,  -999.000
     170.0,2,   12.9161,2,   34.7599,2,       2.8,2,        29,     4.698,  -999.000,  -999.000
     171.0,2,   12.8990,2,   34.7594,2,       2.8,2,        33,     4.699,  -999.000,  -999.000
     172.0,2,   12.8760,2,   34.7610,2,       2.8,2,        53,     4.699,  -999.000,  -999.000
     173.0,2,   12.8572,2,   34.7626,2,       2.7,2,        55,     4.699,  -999.000,  -999.000
     174.0,2,   12.8527,2,   34.7628,2,       2.7,2,        28,     4.698,  -999.000,  -999.000
     175.0,2,   12.8354,2,   34.7626,2,       2.7,2,        23,     4.697,  -999.000,  -999.000
     176.0,2,   12.7957,2,   34.7644,2,       2.7,2,        20,     4.699,  -999.000,  -999.000
     177.0,2,   12.7716,2,   34.7658,2,       2.8,2,        23,     4.698,  -999.000,  -999.000
     178.0,2,   12.7625,2,   34.7664,2,       2.8,2,        28,     4.697,  -999.000,  -999.000
     179.0,2,   12.7548,2,   34.7675,2,       2.7,2,        33,     4.697,  -999.000,  -999.000
     180.0,2,   12.7211,2,   34.7668,2,       2.7,2,        33,     4.697,  -999.000,  -999.000
     181.0,2,   12.6381,2,   34.7676,2,       2.7,2,        32,     4.696,  -999.000,  -999.000
     182.0,2,   12.6068,2,   34.7678,2,       2.7,2,        41,     4.695,  -999.000,  -999.000
     183.0,2,   12.5624,2,   34.7663,2,       2.7,2,        43,     4.694,  -999.000,  -999.000
     184.0,2,   12.5337,2,   34.7650,2,       2.7,2,        41,     4.692,  -999.000,  -999.000
     185.0,2,   12.5132,2,   34.7647,2,       2.6,2,        43,     4.692,  -999.000,  -999.000
     186.0,2,   12.5034,2,   34.7648,2,       2.6,2,        31,     4.692,  -999.000,  -999.000
     187.0,2,   12.4852,2,   34.7641,2,       2.6,2,        25,     4.692,  -999.000,  -999.000
     188.0,2,   12.4601,2,   34.7641,2,       2.6,2,        22,     4.691,  -999.000,  -999.000
     189.0,2,   12.4466,2,   34.7642,2,       2.6,2,        21,     4.692,  -999.000,  -999.000
     190.0,2,   12.4347,2,   34.7644,2,       2.6,2,        24,     4.692,  -999.000,  -999.000
     191.0,2,   12.4256,2,   34.7646,2,       2.6,2,        34,     4.692,  -999.000,  -999.000
     192.0,2,   12.4206,2,   34.7644,2,       2.6,2,        47,     4.692,  -999.000,  -999.000
     193.0,2,   12.4169,2,   34.7644,2,       2.6,2,        40,     4.692,  -999.000,  -999.000
     194.0,2,   12.4094,2,   34.7641,2,       2.6,2,        34,     4.692,  -999.000,  -999.000
     195.0,2,   12.4018,2,   34.7640,2,       2.6,2,        30,     4.692,  -999.000,  -999.000
     196.0,2,   12.3986,2,   34.7637,2,       2.6,2,        38,     4.692,  -999.000,  -999.000
     197.0,2,   12.3819,2,   34.7634,2,       2.6,2,        44,     4.692,  -999.000,  -999.000
     198.0,2,   12.3753,2,   34.7632,2,       2.5,2,        32,     4.692,  -999.000,  -999.000
     199.0,2,   12.3720,2,   34.7632,2,       2.5,2,        24,     4.692,  -999.000,  -999.000
     200.0,2,   12.3655,2,   34.7630,2,       2.5,2,        23,     4.691,  -999.000,  -999.000
     201.0,2,   12.3594,2,   34.7629,2,       2.5,2,        24,     4.692,  -999.000,  -999.000
     202.0,2,   12.3489,2,   34.7625,2,       2.5,2,        30,     4.692,  -999.000,  -999.000
     203.0,2,   12.3156,2,   34.7616,2,       2.5,2,        34,     4.692,  -999.000,  -999.000
     204.0,2,   12.2921,2,   34.7611,2,       2.5,2,        36,     4.692,  -999.000,  -999.000
     205.0,2,   12.2772,2,   34.7605,2,       2.5,2,        38,     4.691,  -999.000,  -999.000
     206.0,2,   12.2589,2,   34.7600,2,       2.5,2,        57,     4.691,  -999.000,  -999.000
     207.0,2,   12.2451,2,   34.7600,2,       2.5,2,        40,     4.692,  -999.000,  -999.000
     208.0,2,   12.2343,2,   34.7593,2,       2.5,2,        23,     4.691,  -999.000,  -999.000
     209.0,2,   12.1837,2,   34.7564,2,       2.5,2,        20,     4.691,  -999.000,  -999.000
     210.0,2,   12.1619,2,   34.7561,2,       2.5,2,        22,     4.692,  -999.000,  -999.000
     211.0,2,   12.1421,2,   34.7561,2,       2.5,2,        28,     4.691,  -999.000,  -999.000
     212.0,2,   12.1268,2,   34.7560,2,       2.5,2,        36,     4.691,  -999.000,  -999.000
     213.0,2,   12.1195,2,   34.7563,2,       2.5,2,        31,     4.691,  -999.000,  -999.000
     214.0,2,   12.1044,2,   34.7561,2,       2.5,2,        26,     4.691,  -999.000,  -999.000
     215.0,2,   12.0755,2,   34.7557,2,       2.5,2,        28,     4.691,  -999.000,  -999.000
     216.0,2,   12.0463,2,   34.7547,2,       2.5,2,        29,     4.691,  -999.000,  -999.000
     217.0,2,   12.0343,2,   34.7546,2,       2.5,2,        28,     4.691,  -999.000,  -999.000
     218.0,2,   12.0301,2,   34.7545,2,       2.5,2,        27,     4.690,  -999.000,  -999.000
     219.0,2,   12.0222,2,   34.7541,2,       2.5,2,        26,     4.691,  -999.000,  -999.000
     220.0,2,   11.9888,2,   34.7515,2,       2.5,2,        20,     4.691,  -999.000,  -999.000
     221.0,2,   11.9490,2,   34.7500,2,       2.5,2,        24,     4.691,  -999.000,  -999.000
     222.0,2,   11.9322,2,   34.7494,2,       2.5,2,        27,     4.691,  -999.000,  -999.000
     223.0,2,   11.9187,2,   34.7485,2,       2.5,2,        27,     4.691,  -999.000,  -999.000
     224.0,2,   11.9114,2,   34.7483,2,       2.5,2,        22,     4.691,  -999.000,  -999.000
     225.0,2,   11.8977,2,   34.7471,2,       2.5,2,        22,     4.691,  -999.000,  -999.000
     226.0,2,   11.8544,2,   34.7438,2,       2.5,2,        21,     4.691,  -999.000,  -999.000
     227.0,2,   11.8065,2,   34.7431,2,       2.5,2,        23,     4.691,  -999.000,  -999.000
     228.0,2,   11.7948,2,   34.7423,2,       2.5,2,        23,     4.692,  -999.000,  -999.000
     229.0,2,   11.7792,2,   34.7414,2,       2.5,2,        22,     4.692,  -999.000,  -999.000
     230.0,2,   11.7585,2,   34.7406,2,       2.5,2,        21,     4.692,  -999.000,  -999.000
     231.0,2,   11.7393,2,   34.7401,2,       2.5,2,        20,     4.692,  -999.000,  -999.000
     232.0,2,   11.7340,2,   34.7400,2,       2.5,2,        23,     4.691,  -999.000,  -999.000
     233.0,2,   11.7231,2,   34.7395,2,       2.5,2,        27,     4.692,  -999.000,  -999.000
     234.0,2,   11.7113,2,   34.7393,2,       2.4,2,        27,     4.692,  -999.000,  -999.000
     235.0,2,   11.7047,2,   34.7392,2,       2.4,2,        25,     4.692,  -999.000,  -999.000
     236.0,2,   11.6901,2,   34.7385,2,       2.4,2,        24,     4.692,  -999.000,  -999.000
     237.0,2,   11.6687,2,   34.7385,2,       2.4,2,        30,     4.692,  -999.000,  -999.000
     238.0,2,   11.6569,2,   34.7381,2,       2.4,2,        39,     4.692,  -999.000,  -999.000
     239.0,2,   11.6498,2,   34.7382,2,       2.4,2,        29,     4.692,  -999.000,  -999.000
     240.0,2,   11.6372,2,   34.7375,2,       2.4,2,        20,     4.692,  -999.000,  -999.000
