CTD,20180202CCHSIO
# SHIP: Ronald H. Brown
# Cruise: P18
# DATES: 20161119 to 20170203
# Region: SE Pacific on 110W and 103W
# Ports: San Diego to Easter Island,  Easter Island to Punta Arenas
# Chief Scientist: Leg1: Brendan Carter/PMOEL; Leg2: Rolf Sonnerup/JISAO 
# CTDO: Who - G.Johnson,M.Barringer; Status - final
# Transmissometer (CTDXMISS): Who - W.Gardner, TAMU; Status - final
#        Instrument: Wetlabs C-Star Transmissometer, SN:CST1830DR
# FLBB (CTDFLUOR,CTDBBP700RAW): Who - E.Boss, UMaine; Status - final
#        Instrument: Wetlabs FLBBRTD, SN:3698
#
# Following American Geophysical Union recommendations, the data should be
# cited as: "data provider(s), cruise name or cruise ID, data file name(s),
# CLIVAR and Carbon Hydrographic Data Office, La Jolla, CA, USA, and data
# file date." For further information, please contact one of the parties
# listed above or cchdo@ucsd.edu. Users are also requested to acknowledge
# the NSF/NOAA-funded U.S. Repeat Hydrography Program in publications resulting
# from their use.
# 
# LATITUDE_UNITS = degrees_North
# LONGITUDE_UNITS = degrees_East
# DATE_UNITS: YYYYMMDD
# TIME_UNITS = HHMM
# CTDFLUOR: Changed parameter name from CTDSTIMF to CTDFLUOR
# DEPTH: rounded float value to nearest integer
# Original file name: p18_0013_ct1.csv 
# CTD,20170628PMELNOAAKEM - Previous Time Stamp. Previous comments below. 
#    CODE:  ctd_to_csv.m KEM 6/28/17
#    SUMFILE_NAME:  p18_kem.sum 6/28/17
#    CTDFILE_NAME:  rh10013.ctd
#    DEPTH_TYPE:  CORR
#    EVENT_CODE:  BO
NUMBER_HEADERS = 10
EXPOCODE = 33RO20161119
SECT_ID = P18
STNNBR = 1
CASTNO = 3
DATE = 20161124
TIME = 1417
LATITUDE = 22.6885
LONGITUDE = -110
DEPTH = 2625
CTDPRS,CTDPRS_FLAG_W,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDNOBS,CTDXMISS,CTDFLUOR,CTDBBP700RAW
      76.0,2,   17.3288,2,   33.5563,2,     245.9,2,        35,     4.670,     0.127,     0.170
      77.0,2,   17.2061,2,   33.5581,2,     245.3,2,        33,     4.671,     0.130,     0.170
      78.0,2,   17.1445,2,   33.5564,2,     243.9,2,        32,     4.672,     0.129,     0.168
      79.0,2,   17.0877,2,   33.5568,2,     242.5,2,        36,     4.672,     0.126,     0.170
      80.0,2,   16.9830,2,   33.5572,2,     241.1,2,        34,     4.670,     0.130,     0.168
      81.0,2,   16.7653,2,   33.5604,2,     240.9,2,        26,     4.662,     0.130,     0.169
      82.0,2,   16.6724,2,   33.5612,2,     240.2,2,        24,     4.673,     0.132,     0.169
      83.0,2,   16.4797,2,   33.5675,2,     239.4,2,        26,     4.672,     0.132,     0.171
      84.0,2,   16.3552,2,   33.5689,2,     236.8,2,        39,     4.667,     0.146,     0.175
      85.0,2,   16.1876,2,   33.5817,2,     231.0,2,        51,     4.664,     0.151,     0.173
      86.0,2,   16.0472,2,   33.5956,2,     225.9,2,        33,     4.663,     0.156,     0.185
      87.0,2,   15.8822,2,   33.6276,2,     222.6,2,        27,     4.661,     0.165,     0.199
      88.0,2,   15.8093,2,   33.6598,2,     217.7,2,        26,     4.658,     0.162,     0.203
      89.0,2,   15.7763,2,   33.6892,2,     210.5,2,        27,     4.661,     0.156,     0.208
      90.0,2,   15.3036,2,   33.6828,2,     202.8,2,        29,     4.663,     0.155,     0.215
      91.0,2,   14.9684,2,   33.6660,2,     193.7,2,        32,     4.668,     0.149,     0.206
      92.0,2,   14.7641,2,   33.7108,2,     184.0,2,        38,     4.671,     0.143,     0.194
      93.0,2,   14.7460,2,   33.7523,2,     174.4,2,        41,     4.676,     0.140,     0.182
      94.0,2,   14.7671,2,   33.7956,2,     163.4,2,        35,     4.678,     0.135,     0.179
      95.0,2,   14.8552,2,   33.8559,2,     155.8,2,        30,     4.678,     0.130,     0.181
      96.0,2,   14.7292,2,   33.8513,2,     151.6,2,        29,     4.680,     0.123,     0.185
      97.0,2,   14.3820,2,   33.7911,2,     147.8,2,        29,     4.679,     0.126,     0.188
      98.0,2,   14.3389,2,   33.8009,2,     143.9,2,        32,     4.678,     0.133,     0.185
      99.0,2,   14.3839,2,   33.8342,2,     143.7,2,        33,     4.680,     0.135,     0.181
     100.0,2,   14.3680,2,   33.8593,2,     142.3,2,        35,     4.681,     0.133,     0.175
     101.0,2,   14.3016,2,   33.8727,2,     139.0,2,        32,     4.682,     0.132,     0.175
     102.0,2,   14.2451,2,   33.8877,2,     135.2,2,        33,     4.683,     0.129,     0.171
     103.0,2,   14.2073,2,   33.8928,2,     131.5,2,        32,     4.683,     0.126,     0.169
     104.0,2,   14.1342,2,   33.9011,2,     128.3,2,        33,     4.685,     0.125,     0.169
     105.0,2,   14.0838,2,   33.9052,2,     125.9,2,        34,     4.686,     0.123,     0.166
     106.0,2,   13.9927,2,   33.9082,2,     124.1,2,        34,     4.687,     0.120,     0.166
     107.0,2,   13.9138,2,   33.9022,2,     122.4,2,        33,     4.687,     0.120,     0.165
     108.0,2,   13.8729,2,   33.8986,2,     120.9,2,        30,     4.688,     0.118,     0.169
     109.0,2,   13.8148,2,   33.9002,2,     119.9,2,        29,     4.688,     0.119,     0.169
     110.0,2,   13.6271,2,   33.9010,2,     119.5,2,        29,     4.689,     0.119,     0.167
     111.0,2,   13.4389,2,   33.8950,2,     118.6,2,        34,     4.690,     0.117,     0.167
     112.0,2,   13.3707,2,   33.9109,2,     116.7,2,        37,     4.692,     0.113,     0.169
     113.0,2,   13.3447,2,   33.9213,2,     114.3,2,        34,     4.693,     0.109,     0.162
     114.0,2,   13.3476,2,   33.9284,2,     111.3,2,        35,     4.694,     0.107,     0.161
     115.0,2,   13.3637,2,   33.9511,2,     108.5,2,        33,     4.694,     0.107,     0.160
     116.0,2,   13.3762,2,   33.9715,2,     106.7,2,        29,     4.692,     0.104,     0.161
     117.0,2,   13.3741,2,   33.9919,2,     104.9,2,        27,     4.693,     0.103,     0.163
     118.0,2,   13.3529,2,   34.0105,2,     102.7,2,        29,     4.695,     0.102,     0.165
     119.0,2,   13.3325,2,   34.0384,2,     100.1,2,        33,     4.696,     0.101,     0.160
     120.0,2,   13.3086,2,   34.0426,2,      97.0,2,        42,     4.696,     0.100,     0.157
     121.0,2,   13.2440,2,   34.0355,2,      93.9,2,        38,     4.697,     0.100,     0.156
     122.0,2,   13.2034,2,   34.0279,2,      92.6,2,        32,     4.696,     0.099,     0.156
     123.0,2,   13.1482,2,   34.0442,2,      92.3,2,        29,     4.697,     0.098,     0.158
     124.0,2,   13.1154,2,   34.0785,2,      91.9,2,        29,     4.697,     0.096,     0.157
     125.0,2,   13.1421,2,   34.0910,2,      90.5,2,        27,     4.698,     0.094,     0.154
     126.0,2,   13.1732,2,   34.1036,2,      87.4,2,        29,     4.699,     0.093,     0.154
     127.0,2,   13.2056,2,   34.1178,2,      84.1,2,        34,     4.700,     0.091,     0.154
     128.0,2,   13.3170,2,   34.1800,2,      80.8,2,        40,     4.699,     0.091,     0.150
     129.0,2,   13.4155,2,   34.2559,2,      77.6,2,        36,     4.700,     0.092,     0.149
     130.0,2,   13.4923,2,   34.3216,2,      72.6,2,        35,     4.701,     0.087,     0.154
     131.0,2,   13.5225,2,   34.3473,2,      66.6,2,        31,     4.701,     0.083,     0.149
     132.0,2,   13.5444,2,   34.3841,2,      61.0,2,        29,     4.702,     0.083,     0.149
     133.0,2,   13.5215,2,   34.3885,2,      56.5,2,        34,     4.702,     0.079,     0.148
     134.0,2,   13.5082,2,   34.3987,2,      52.2,2,        38,     4.702,     0.079,     0.145
     135.0,2,   13.4858,2,   34.4169,2,      50.2,2,        26,     4.702,     0.078,     0.148
     136.0,2,   13.4439,2,   34.4197,2,      49.6,2,        23,     4.703,     0.075,     0.155
     137.0,2,   13.4361,2,   34.4206,2,      48.9,2,        26,     4.703,     0.075,     0.161
     138.0,2,   13.4267,2,   34.4212,2,      47.8,2,        41,     4.703,     0.076,     0.150
     139.0,2,   13.4268,2,   34.4259,2,      46.5,2,        48,     4.703,     0.076,     0.142
     140.0,2,   13.3993,2,   34.4295,2,      46.1,2,        36,     4.704,     0.074,     0.143
     141.0,2,   13.3686,2,   34.4277,2,      45.8,2,        27,     4.704,     0.074,     0.146
     142.0,2,   13.3483,2,   34.4300,2,      45.5,2,        25,     4.704,     0.074,     0.145
     143.0,2,   13.3009,2,   34.4378,2,      45.3,2,        26,     4.705,     0.072,     0.147
     144.0,2,   13.2239,2,   34.4324,2,      45.0,2,        29,     4.704,     0.071,     0.149
     145.0,2,   13.1975,2,   34.4289,2,      44.3,2,        36,     4.705,     0.070,     0.146
     146.0,2,   13.1695,2,   34.4330,2,      43.7,2,        44,     4.705,     0.071,     0.144
     147.0,2,   13.1664,2,   34.4562,2,      43.1,2,        35,     4.705,     0.073,     0.145
     148.0,2,   13.1289,2,   34.4731,2,      42.3,2,        29,     4.705,     0.070,     0.146
     149.0,2,   13.1554,2,   34.5012,2,      41.0,2,        27,     4.705,     0.067,     0.146
     150.0,2,   13.2093,2,   34.5360,2,      39.1,2,        30,     4.705,     0.067,     0.146
     151.0,2,   13.2434,2,   34.5602,2,      36.7,2,        36,     4.705,     0.066,     0.146
     152.0,2,   13.2250,2,   34.5586,2,      34.0,2,        35,     4.706,     0.067,     0.142
     153.0,2,   13.2097,2,   34.5571,2,      31.9,2,        32,     4.706,     0.067,     0.148
     154.0,2,   13.1948,2,   34.5567,2,      31.3,2,        30,     4.706,     0.066,     0.145
     155.0,2,   13.1882,2,   34.5585,2,      31.2,2,        27,     4.706,     0.065,     0.144
     156.0,2,   13.1475,2,   34.5551,2,      31.3,2,        29,     4.705,     0.064,     0.149
     157.0,2,   13.0335,2,   34.5443,2,      31.2,2,        36,     4.705,     0.065,     0.146
     158.0,2,   12.9464,2,   34.5355,2,      31.2,2,        43,     4.705,     0.064,     0.143
     159.0,2,   12.8913,2,   34.5411,2,      31.2,2,        40,     4.706,     0.066,     0.140
     160.0,2,   12.8867,2,   34.5534,2,      30.7,2,        29,     4.706,     0.066,     0.143
     161.0,2,   12.8929,2,   34.5591,2,      29.7,2,        24,     4.705,     0.065,     0.146
     162.0,2,   12.8996,2,   34.5671,2,      28.4,2,        24,     4.704,     0.064,     0.151
     163.0,2,   12.8328,2,   34.5648,2,      27.1,2,        30,     4.703,     0.064,     0.151
     164.0,2,   12.8204,2,   34.5669,2,      25.5,2,        42,     4.703,     0.067,     0.147
     165.0,2,   12.8451,2,   34.5812,2,      24.1,2,        37,     4.702,     0.065,     0.144
     166.0,2,   12.8984,2,   34.6092,2,      23.3,2,        34,     4.702,     0.064,     0.148
     167.0,2,   12.9285,2,   34.6236,2,      22.6,2,        30,     4.701,     0.064,     0.150
     168.0,2,   12.9504,2,   34.6359,2,      21.6,2,        28,     4.700,     0.065,     0.150
     169.0,2,   12.9418,2,   34.6418,2,      20.8,2,        28,     4.692,     0.066,     0.151
     170.0,2,   12.9275,2,   34.6428,2,      20.1,2,        31,     4.701,     0.066,     0.149
     171.0,2,   12.8358,2,   34.6296,2,      19.5,2,        39,     4.701,     0.066,     0.150
     172.0,2,   12.7548,2,   34.6147,2,      19.3,2,        38,     4.701,     0.066,     0.148
     173.0,2,   12.6867,2,   34.6055,2,      19.6,2,        35,     4.702,     0.064,     0.148
     174.0,2,   12.6705,2,   34.6104,2,      20.1,2,        33,     4.702,     0.064,     0.146
     175.0,2,   12.5996,2,   34.6027,2,      20.3,2,        28,     4.701,     0.063,     0.148
     176.0,2,   12.6033,2,   34.6113,2,      20.2,2,        28,     4.702,     0.064,     0.149
     177.0,2,   12.5891,2,   34.6134,2,      20.0,2,        29,     4.701,     0.065,     0.149
     178.0,2,   12.5132,2,   34.6140,2,      19.7,2,        30,     4.701,     0.066,     0.149
     179.0,2,   12.4593,2,   34.6127,2,      19.3,2,        37,     4.701,     0.065,     0.148
     180.0,2,   12.3870,2,   34.6116,2,      18.7,2,        43,     4.701,     0.065,     0.146
     181.0,2,   12.3801,2,   34.6136,2,      18.3,2,        32,     4.702,     0.065,     0.147
     182.0,2,   12.3797,2,   34.6152,2,      17.9,2,        28,     4.701,     0.065,     0.149
     183.0,2,   12.3796,2,   34.6166,2,      17.6,2,        28,     4.701,     0.065,     0.150
     184.0,2,   12.3808,2,   34.6177,2,      17.4,2,        31,     4.702,     0.065,     0.149
     185.0,2,   12.3756,2,   34.6187,2,      17.2,2,        29,     4.702,     0.066,     0.149
     186.0,2,   12.3240,2,   34.6172,2,      17.0,2,        34,     4.702,     0.067,     0.150
     187.0,2,   12.3129,2,   34.6171,2,      16.8,2,        40,     4.702,     0.066,     0.148
     188.0,2,   12.2626,2,   34.6173,2,      16.6,2,        38,     4.702,     0.067,     0.146
     189.0,2,   12.2181,2,   34.6171,2,      16.5,2,        32,     4.702,     0.066,     0.147
     190.0,2,   12.2113,2,   34.6178,2,      16.4,2,        29,     4.702,     0.065,     0.146
     191.0,2,   12.2065,2,   34.6198,2,      16.1,2,        27,     4.703,     0.066,     0.149
     192.0,2,   12.2049,2,   34.6214,2,      15.9,2,        29,     4.702,     0.067,     0.149
     193.0,2,   12.2033,2,   34.6232,2,      15.5,2,        33,     4.703,     0.066,     0.149
     194.0,2,   12.1815,2,   34.6242,2,      15.2,2,        35,     4.702,     0.067,     0.149
     195.0,2,   12.1439,2,   34.6253,2,      14.9,2,        38,     4.702,     0.067,     0.148
     196.0,2,   12.1365,2,   34.6264,2,      14.6,2,        31,     4.702,     0.065,     0.146
     197.0,2,   12.1324,2,   34.6275,2,      14.6,2,        28,     4.702,     0.065,     0.150
     198.0,2,   12.1234,2,   34.6297,2,      14.5,2,        32,     4.703,     0.065,     0.149
     199.0,2,   12.1167,2,   34.6311,2,      14.2,2,        37,     4.702,     0.066,     0.145
     200.0,2,   12.1143,2,   34.6317,2,      13.9,2,        34,     4.703,     0.065,     0.146
     201.0,2,   12.1086,2,   34.6331,2,      13.6,2,        32,     4.702,     0.065,     0.146
     202.0,2,   12.1017,2,   34.6350,2,      13.4,2,        29,     4.703,     0.065,     0.150
     203.0,2,   12.0881,2,   34.6383,2,      13.3,2,        29,     4.702,     0.065,     0.151
     204.0,2,   12.0777,2,   34.6401,2,      13.0,2,        34,     4.702,     0.066,     0.149
     205.0,2,   12.0760,2,   34.6399,2,      12.8,2,        34,     4.702,     0.066,     0.145
     206.0,2,   12.0728,2,   34.6401,2,      12.5,2,        31,     4.702,     0.068,     0.150
     207.0,2,   12.0623,2,   34.6425,2,      12.3,2,        35,     4.702,     0.065,     0.149
     208.0,2,   12.0471,2,   34.6449,2,      12.2,2,        35,     4.702,     0.065,     0.147
     209.0,2,   12.0206,2,   34.6459,2,      12.0,2,        33,     4.702,     0.066,     0.146
     210.0,2,   12.0030,2,   34.6476,2,      11.7,2,        32,     4.702,     0.067,     0.149
     211.0,2,   11.9836,2,   34.6500,2,      11.4,2,        31,     4.702,     0.065,     0.149
     212.0,2,   11.9732,2,   34.6508,2,      11.2,2,        29,     4.702,     0.067,     0.150
     213.0,2,   11.9640,2,   34.6514,2,      10.9,2,        29,     4.701,     0.068,     0.153
     214.0,2,   11.9575,2,   34.6517,2,      10.7,2,        30,     4.701,     0.067,     0.154
     215.0,2,   11.8581,2,   34.6452,2,      10.6,2,        30,     4.701,     0.067,     0.155
     216.0,2,   11.8055,2,   34.6379,2,      10.6,2,        38,     4.701,     0.066,     0.160
     217.0,2,   11.7826,2,   34.6346,2,      10.8,2,        44,     4.701,     0.067,     0.149
     218.0,2,   11.7603,2,   34.6318,2,      11.1,2,        34,     4.701,     0.066,     0.148
     219.0,2,   11.7154,2,   34.6278,2,      11.3,2,        33,     4.702,     0.065,     0.150
     220.0,2,   11.7046,2,   34.6281,2,      11.6,2,        27,     4.702,     0.065,     0.149
     221.0,2,   11.6996,2,   34.6304,2,      11.7,2,        24,     4.702,     0.067,     0.149
     222.0,2,   11.6975,2,   34.6321,2,      11.8,2,        25,     4.701,     0.066,     0.156
     223.0,2,   11.6980,2,   34.6362,2,      11.6,2,        31,     4.701,     0.067,     0.158
     224.0,2,   11.6738,2,   34.6339,2,      11.3,2,        39,     4.701,     0.067,     0.150
     225.0,2,   11.6415,2,   34.6291,2,      10.9,2,        38,     4.701,     0.067,     0.147
     226.0,2,   11.6055,2,   34.6241,2,      10.8,2,        35,     4.701,     0.066,     0.150
     227.0,2,   11.5741,2,   34.6197,2,      11.1,2,        35,     4.702,     0.066,     0.153
     228.0,2,   11.5671,2,   34.6189,2,      11.5,2,        31,     4.702,     0.067,     0.147
     229.0,2,   11.5552,2,   34.6182,2,      11.9,2,        32,     4.703,     0.065,     0.152
     230.0,2,   11.5341,2,   34.6161,2,      12.2,2,        31,     4.703,     0.067,     0.151
     231.0,2,   11.5002,2,   34.6113,2,      12.2,2,        27,     4.702,     0.067,     0.151
     232.0,2,   11.4760,2,   34.6065,2,      12.4,2,        29,     4.703,     0.065,     0.157
     233.0,2,   11.4618,2,   34.6049,2,      12.6,2,        35,     4.704,     0.066,     0.152
     234.0,2,   11.4409,2,   34.6022,2,      13.1,2,        29,     4.705,     0.065,     0.147
     235.0,2,   11.4024,2,   34.5985,2,      13.5,2,        27,     4.705,     0.067,     0.149
     236.0,2,   11.2950,2,   34.5901,2,      13.8,2,        26,     4.705,     0.067,     0.149
     237.0,2,   11.2328,2,   34.5875,2,      14.0,2,        28,     4.706,     0.067,     0.150
     238.0,2,   11.2286,2,   34.5876,2,      14.3,2,        34,     4.707,     0.067,     0.147
     239.0,2,   11.2290,2,   34.5882,2,      14.6,2,        28,     4.707,     0.065,     0.142
     240.0,2,   11.2319,2,   34.5893,2,      14.6,2,        24,     4.708,     0.066,     0.145
     241.0,2,   11.2351,2,   34.5904,2,      14.5,2,        25,     4.708,     0.067,     0.145
     242.0,2,   11.2404,2,   34.5925,2,      14.3,2,        23,     4.708,     0.066,     0.145
     243.0,2,   11.2452,2,   34.5956,2,      14.2,2,        24,     4.707,     0.067,     0.148
     244.0,2,   11.2526,2,   34.6021,2,      13.8,2,        23,     4.708,     0.066,     0.145
     245.0,2,   11.2542,2,   34.6058,2,      13.5,2,        23,     4.708,     0.066,     0.144
     246.0,2,   11.2527,2,   34.6092,2,      13.1,2,        25,     4.708,     0.065,     0.145
     247.0,2,   11.2394,2,   34.6087,2,      12.6,2,        28,     4.708,     0.066,     0.147
     248.0,2,   11.1871,2,   34.6043,2,      12.1,2,        27,     4.708,     0.067,     0.147
     249.0,2,   11.1451,2,   34.6037,2,      11.7,2,        26,     4.708,     0.066,     0.144
